Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
mosaic,git://github.com/ProjectMOSAIC/mosaic.git,13.0,2854,647,10,39,79,414,77,25,9,HTML,2019,SE
jsr107spec,git://github.com/jsr107/jsr107spec.git,14.0,769,353,2,15,20,455,357,152,78,,2019,SE
Dime,git://github.com/phpugl/Dime.git,14.0,368,63,0,13,17,244,33,17,4,PHP,2016,SE
PyMultiNest,git://github.com/JohannesBuchner/PyMultiNest.git,11.0,259,108,0,0,19,427,111,61,16,Python,2019,SE
sqlabs,git://github.com/kenji4569/sqlabs.git,8.0,432,46,0,0,22,79,12,26,5,JavaScript,2013,SE
AppChan,git://github.com/zixaphir/AppChan.git,12.0,831,127,0,0,17,41,15,2,2,,2012,SE
ML_for_Hackers,git://github.com/johnmyleswhite/ML_for_Hackers.git,10.0,88,6,0,0,20,96,3540,2237,482,R,2013,SE
ConsoleBundle,git://github.com/CoreSphere/ConsoleBundle.git,14.0,212,26,0,6,17,342,139,60,22,PHP,2017,SE
ceylon-runtime,git://github.com/ceylon/ceylon-runtime.git,13.0,490,62,0,11,15,255,24,7,14,Java,2016,SE
domino,git://github.com/fgnass/domino.git,13.0,467,74,0,31,12,413,552,72,22,JavaScript,2019,SE
visko,git://github.com/nicholasdelrio/visko.git,11.0,915,14,0,0,13,121,9,14,4,nesC,2014,SE
protobuf,git://github.com/chrisdew/protobuf.git,13.0,1539,23,3,3,12,415,223,78,18,C++,2019,SE
neoclipse,git://github.com/neo4j-contrib/neoclipse.git,13.0,384,16,0,0,55,186,204,143,51,Java,2014,SE
mail-listener,git://github.com/circuithub/mail-listener.git,8.0,60,15,0,0,12,68,134,34,12,CoffeeScript,2013,SE
countrycode,git://github.com/vincentarelbundock/countrycode.git,12.0,263,130,1,5,29,433,182,52,10,R,2019,SE
SpraedPDFGeneratorBundle,git://github.com/stedekay/SpraedPDFGeneratorBundle.git,10.0,117,17,1,10,10,409,48,15,5,PHP,2019,SE
koalixcrm,git://github.com/scaphilo/koalixcrm.git,8.0,832,125,1,4,57,457,354,165,45,Python,2019,SE
CoilSnake,git://github.com/mrtenda/CoilSnake.git,10.0,531,136,15,15,16,408,97,25,15,Python,2019,SE
moonscript,git://github.com/leafo/moonscript.git,14.0,738,184,9,15,149,447,2255,159,87,Lua,2019,SE
scielo-manager,git://github.com/scieloorg/scielo-manager.git,13.0,2853,436,71,87,60,331,15,12,13,Python,2017,SE
Bifrost,git://github.com/dolittle/Bifrost.git,21.0,3155,424,0,37,350,413,108,35,21,C#,2019,SE
amitools,git://github.com/cnvogelg/amitools.git,19.0,1068,66,0,4,13,426,128,38,26,Python,2019,SE
puppet-cups,git://github.com/mosen/puppet-cups.git,22.0,150,30,0,11,14,271,36,47,23,Ruby,2017,SE
Courses,git://github.com/adicu/Courses.git,21.0,447,144,3,3,35,157,16,12,8,JavaScript,2014,SE
vermont,git://github.com/tumi8/vermont.git,25.0,1273,20,0,2,13,459,46,18,17,C++,2019,SE
biostar-central,git://github.com/ialbert/biostar-central.git,24.0,6509,336,0,0,40,454,424,173,36,Python,2019,SE
libhttpserver,git://github.com/etr/libhttpserver.git,22.0,767,97,0,23,10,409,324,98,35,C++,2019,SE
wzrd.in,git://github.com/browserify/wzrd.in.git,17.0,219,108,0,0,64,428,573,76,19,JavaScript,2019,SE
lettuce_webdriver,git://github.com/bbangert/lettuce_webdriver.git,26.0,185,7,2,6,9,292,79,35,12,Python,2016,SE
FreeEed,git://github.com/shmsoft/FreeEed.git,20.0,1191,127,0,4,79,460,55,25,25,HTML,2019,SE
zookeeper,git://github.com/zk-ruby/zookeeper.git,26.0,736,30,0,83,16,469,144,67,8,Ruby,2019,SE
stderred,git://github.com/sickill/stderred.git,15.0,179,25,0,1,29,297,702,40,19,C,2017,SE
rdl,git://github.com/rinfo/rdl.git,17.0,2736,123,0,13,84,278,2,2,13,Groovy,2016,SE
JSONassert,git://github.com/skyscreamer/JSONassert.git,20.0,207,30,6,11,37,267,678,142,49,Java,2017,SE
dieter,git://github.com/edgecase/dieter.git,15.0,277,17,0,1,14,111,136,22,5,Clojure,2014,SE
relman-auto-nag,git://github.com/mozilla/relman-auto-nag.git,17.0,911,113,0,0,94,409,24,22,13,Python,2019,SE
KeenClient-iOS,git://github.com/keenlabs/KeenClient-iOS.git,22.0,686,81,5,48,24,282,81,54,37,C,2017,SE
cabal-dev,git://github.com/creswick/cabal-dev.git,23.0,241,34,0,0,47,213,150,27,12,Haskell,2015,SE
lua-mode,git://github.com/immerrr/lua-mode.git,25.0,388,79,0,7,22,459,229,59,9,Emacs Lisp,2019,SE
puppet-archive,git://github.com/camptocamp/puppet-archive.git,26.0,203,12,4,33,11,341,29,119,18,Puppet,2018,SE
gvm,git://github.com/moovweb/gvm.git,59.0,619,90,0,18,128,418,4814,283,152,Shell,2019,SE
ueberDB,git://github.com/Pita/ueberDB.git,38.0,262,23,0,0,16,449,201,74,16,JavaScript,2019,SE
enigma-dev,git://github.com/enigma-dev/enigma-dev.git,55.0,4561,567,1,4,98,411,159,74,27,C++,2019,SE
node-java,git://github.com/joeferner/node-java.git,43.0,564,227,0,52,156,413,1567,228,78,C++,2019,SE
Provisioner,git://github.com/provisioner/Provisioner.git,58.0,1441,30,0,8,49,321,102,144,32,PHP,2017,SE
ruby-net-ldap,git://github.com/ruby-ldap/ruby-net-ldap.git,80.0,1155,81,2,21,50,456,364,232,24,Ruby,2019,SE
plone.app.theming,git://github.com/plone/plone.app.theming.git,68.0,865,23,0,64,33,428,22,31,157,Python,2019,SE
shoulda-context,git://github.com/thoughtbot/shoulda-context.git,46.0,663,30,0,13,3,468,127,47,42,Ruby,2019,SE
frappe,git://github.com/frappe/frappe.git,199.0,22859,1385,832,840,437,445,1402,1065,163,Python,2019,SE
django-ratelimit,git://github.com/jsocol/django-ratelimit.git,30.0,228,85,0,9,8,448,561,133,17,Python,2019,SE
puppet-mcollective,git://github.com/voxpupuli/puppet-mcollective.git,79.0,594,58,0,40,24,456,120,200,115,Ruby,2019,SE
cheshire,git://github.com/dakrone/cheshire.git,46.0,487,61,0,42,29,456,1173,127,31,Clojure,2019,SE
plone.app.discussion,git://github.com/plone/plone.app.discussion.git,97.0,1974,14,0,107,17,428,13,47,155,Python,2019,SE
nutzmore,git://github.com/nutzam/nutzmore.git,44.0,1270,78,0,15,26,445,297,188,60,JavaScript,2019,SE
commons,git://github.com/twitter/commons.git,69.0,1658,0,0,1,0,459,1865,525,260,Java,2019,SE
podio-php,git://github.com/podio/podio-php.git,41.0,716,69,8,9,31,469,137,115,63,PHP,2019,SE
frab,git://github.com/frab/frab.git,39.0,670,258,3,8,86,110,587,132,32,Ruby,2013,SE
fbalpha2012,git://github.com/libretro/fbalpha2012.git,31.0,979,30,1,1,16,429,30,37,12,C++,2019,SE
powder,git://github.com/powder-rb/powder.git,56.0,233,41,0,22,12,349,1305,75,19,Ruby,2017,SE
