Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
hackful,git://github.com/8bitpal/hackful.git,10.0,155,16,0,0,30,54,70,18,3,Ruby,2013,SE
mcstatus,git://github.com/Dinnerbone/mcstatus.git,12.0,85,46,2,6,5,422,610,118,49,Python,2019,SE
box2d.js,git://github.com/kripken/box2d.js.git,13.0,87,25,0,0,58,408,946,160,45,C,2019,SE
webL10n,git://github.com/fabi1cazenave/webL10n.git,12.0,162,21,0,0,21,196,263,75,14,JavaScript,2015,SE
BKCommonLib,git://github.com/bergerkiller/BKCommonLib.git,8.0,632,9,0,0,18,309,36,46,25,Java,2018,SE
Movuca,git://github.com/rochacbruno/Movuca.git,14.0,580,11,0,0,16,97,110,33,9,CSS,2013,SE
sage-patchbot,git://github.com/sagemath/sage-patchbot.git,13.0,773,55,6,59,33,409,7,12,6,Python,2019,SE
andFHEM,git://github.com/klassm/andFHEM.git,12.0,2846,1284,52,125,29,415,53,18,12,Kotlin,2019,SE
greenmail,git://github.com/gpc/greenmail.git,11.0,75,1,0,4,12,380,12,26,5,Groovy,2018,SE
perfwatcher,git://github.com/perfwatcher/perfwatcher.git,8.0,411,38,0,10,11,191,38,9,8,PHP,2015,SE
tivoka,git://github.com/marcelklehr/tivoka.git,10.0,204,23,0,25,12,289,73,37,13,PHP,2017,SE
MobArena,git://github.com/garbagemule/MobArena.git,14.0,875,424,4,16,67,444,121,133,26,Java,2019,SE
froide,git://github.com/okfde/froide.git,14.0,4602,214,0,4,61,448,193,63,27,Python,2019,SE
minicart,git://github.com/jeffharrell/minicart.git,10.0,354,233,0,18,64,290,494,209,49,JavaScript,2016,SE
Dime,git://github.com/phpugl/Dime.git,14.0,368,63,0,13,17,244,33,17,4,PHP,2016,SE
TreasureChest,git://github.com/Mtihc/TreasureChest.git,13.0,106,42,0,0,45,406,7,22,3,Java,2019,SE
spymemcached,git://github.com/couchbase/spymemcached.git,9.0,979,0,0,100,0,324,162,98,27,Java,2018,SE
angellist-api,git://github.com/paulsingh/angellist-api.git,9.0,85,13,0,9,12,188,75,35,10,Ruby,2015,SE
LARSAdController,git://github.com/larsacus/LARSAdController.git,13.0,155,94,5,14,17,294,280,64,26,Objective-C,2017,SE
emacs-edbi,git://github.com/kiwanami/emacs-edbi.git,9.0,73,21,0,3,15,210,259,28,14,Emacs Lisp,2016,SE
webdis,git://github.com/nicolasff/webdis.git,19.0,411,88,0,8,44,467,2197,257,117,C,2019,SE
Purchasing,git://github.com/ucdavis/Purchasing.git,19.0,7844,26,1,2,83,456,6,2,12,C#,2019,SE
stm32-cmake,git://github.com/ObKo/stm32-cmake.git,27.0,167,25,0,0,26,410,417,174,60,C,2019,SE
pangu.js,git://github.com/vinta/pangu.js.git,23.0,516,76,0,41,20,408,2361,176,61,JavaScript,2019,SE
redmine_didyoumean,git://github.com/abahgat/redmine_didyoumean.git,21.0,133,35,0,3,15,411,67,42,20,Ruby,2019,SE
nori,git://github.com/savonrb/nori.git,24.0,214,33,0,34,13,261,225,68,5,Ruby,2016,SE
migratus,git://github.com/yogthos/migratus.git,19.0,312,91,0,78,9,418,387,66,8,Clojure,2019,SE
supply_drop,git://github.com/pitluga/supply_drop.git,24.0,169,27,0,23,7,225,244,34,14,Ruby,2015,SE
pattern,git://github.com/clips/pattern.git,27.0,1433,71,0,1,107,380,7249,1434,568,Python,2018,SE
flowWorkspace,git://github.com/RGLab/flowWorkspace.git,20.0,3057,257,2,2,32,409,28,13,11,R,2019,SE
pelita,git://github.com/ASPP/pelita.git,19.0,2851,290,0,14,39,449,48,55,9,Python,2019,SE
cabal-dev,git://github.com/creswick/cabal-dev.git,23.0,241,34,0,0,47,213,150,27,12,Haskell,2015,SE
dotnetinstaller,git://github.com/dotnetinstaller/dotnetinstaller.git,23.0,683,29,4,7,37,402,160,72,13,C++,2019,SE
hartapoliticii,git://github.com/pistruiatul/hartapoliticii.git,15.0,383,28,0,0,33,255,57,23,14,PHP,2016,SE
image_optim,git://github.com/toy/image_optim.git,19.0,1144,91,0,58,34,413,1315,97,38,Ruby,2019,SE
C-Thread-Pool,git://github.com/Pithikos/C-Thread-Pool.git,18.0,207,20,0,0,24,423,869,365,66,C,2019,SE
ngx_aws_auth,git://github.com/anomalizer/ngx_aws_auth.git,16.0,82,16,0,6,29,415,339,108,17,C,2018,SE
lettuce_webdriver,git://github.com/bbangert/lettuce_webdriver.git,26.0,185,7,2,6,9,292,79,35,12,Python,2016,SE
jibbr,git://github.com/Code52/jibbr.git,15.0,348,10,0,0,20,1,68,29,7,C#,2012,SE
openspendingjs,git://github.com/openspending-archive/openspendingjs.git,25.0,844,10,0,5,39,222,36,27,8,JavaScript,2015,SE
TripFab,git://github.com/tripfab/TripFab.git,78.0,5265,681,0,0,13,33,1,2,12,PHP,2012,SE
astyanax,git://github.com/Netflix/astyanax.git,79.0,1010,281,7,81,117,377,1011,372,473,Java,2018,SE
delayed_job_active_record,git://github.com/collectiveidea/delayed_job_active_record.git,30.0,236,76,0,25,8,447,300,291,22,Ruby,2019,SE
ueberDB,git://github.com/Pita/ueberDB.git,38.0,262,23,0,0,16,449,201,74,16,JavaScript,2019,SE
netty-socketio,git://github.com/mrniko/netty-socketio.git,44.0,818,342,2,33,285,414,4423,1249,395,Java,2019,SE
plone.app.theming,git://github.com/plone/plone.app.theming.git,68.0,865,23,0,64,33,428,22,31,157,Python,2019,SE
vim-easymotion,git://github.com/easymotion/vim-easymotion.git,38.0,831,275,2,26,56,454,4683,264,69,Vim script,2019,SE
SocketRocket,git://github.com/facebook/SocketRocket.git,73.0,496,218,1,10,127,325,8833,1823,347,Objective-C,2018,SE
ogs,git://github.com/ufz/ogs.git,34.0,14551,438,14,18,127,450,76,199,27,C++,2019,SE
tablib,git://github.com/kennethreitz/tablib.git,87.0,1085,177,1,38,29,455,3599,542,143,Python,2019,SE
gevent-socketio,git://github.com/abourget/gevent-socketio.git,61.0,565,64,0,3,81,242,1222,338,81,JavaScript,2016,SE
puppet-lint,git://github.com/rodjek/puppet-lint.git,75.0,1333,465,12,46,48,433,738,199,50,Ruby,2019,SE
canboat,git://github.com/canboat/canboat.git,30.0,522,72,4,4,21,402,221,93,65,C,2019,SE
Netdot,git://github.com/cvicente/Netdot.git,31.0,3525,25,0,62,31,447,154,50,31,Perl,2019,SE
bcfg2,git://github.com/Bcfg2/bcfg2.git,84.0,8606,40,6,26,20,419,91,63,13,Python,2019,SE
frappe,git://github.com/frappe/frappe.git,199.0,22859,1385,832,840,437,445,1402,1065,163,Python,2019,SE
spray,git://github.com/spray/spray.git,77.0,2663,615,0,67,70,296,2551,592,178,Scala,2016,SE
cppzmq,git://github.com/zeromq/cppzmq.git,74.0,491,113,5,7,36,447,724,483,84,C++,2019,SE
MinecraftForge,git://github.com/MinecraftForge/MinecraftForge.git,230.0,7184,2947,0,51,121,411,3503,1611,404,Java,2019,SE
