Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
boxoffice,git://github.com/hasgeek/boxoffice.git,13.0,1541,51,0,0,56,413,10,3,13,Python,2019,SE
SCION,git://github.com/jbeard4/SCION.git,8.0,1099,295,7,31,42,368,138,27,18,JavaScript,2018,SE
unstdlib.py,git://github.com/shazow/unstdlib.py.git,8.0,211,5,0,12,8,450,127,17,12,Python,2019,SE
deploy,git://github.com/visionmedia/deploy.git,10.0,92,5,0,12,12,274,1129,137,40,Shell,2016,SE
DiskLruCache,git://github.com/JakeWharton/DiskLruCache.git,13.0,136,35,0,9,17,229,5232,1124,266,Java,2016,SE
EasySOA,git://github.com/easysoa/EasySOA.git,13.0,2171,58,0,4,80,129,30,10,12,Java,2013,SE
hackful,git://github.com/8bitpal/hackful.git,10.0,155,16,0,0,30,54,70,18,3,Ruby,2013,SE
softlayer-object-storage-php,git://github.com/softlayer/softlayer-object-storage-php.git,14.0,54,4,0,0,15,182,28,19,12,PHP,2015,SE
KKPasscodeLock,git://github.com/aporat/KKPasscodeLock.git,10.0,80,6,0,4,13,84,306,84,17,Objective-C,2013,SE
FFWD,git://github.com/fehaar/FFWD.git,12.0,1415,45,0,0,32,87,134,38,13,C#,2013,SE
fish,git://github.com/jorgearanda/fish.git,8.0,433,160,0,1,22,433,3,5,3,JavaScript,2019,SE
django-boundaryservice,git://github.com/newsapps/django-boundaryservice.git,11.0,103,6,0,3,24,154,82,40,10,Python,2014,SE
scrumbugz,git://github.com/mozilla/scrumbugz.git,12.0,393,37,0,0,50,151,34,22,12,Python,2015,SE
IbPy,git://github.com/blampe/IbPy.git,14.0,245,0,1,2,0,277,1012,429,192,Python,2017,SE
spring-retry,git://github.com/spring-projects/spring-retry.git,9.0,214,71,0,22,37,469,1145,298,99,Java,2019,SE
pyxmpp2,git://github.com/Jajcus/pyxmpp2.git,8.0,1176,55,1,15,29,341,176,44,17,Python,2017,SE
instant-markdown-d,git://github.com/suan/instant-markdown-d.git,12.0,74,14,2,4,17,408,136,94,6,CSS,2019,SE
Check-My-Links,git://github.com/ocodia/Check-My-Links.git,9.0,90,65,0,0,10,411,131,63,23,JavaScript,2019,SE
backbone-tastypie,git://github.com/PaulUithol/backbone-tastypie.git,10.0,75,21,1,1,9,169,482,83,24,JavaScript,2014,SE
Transliteration,git://github.com/libindic/Transliteration.git,9.0,52,2,0,1,10,378,46,21,7,Python,2018,SE
podio-py,git://github.com/podio/podio-py.git,28.0,106,10,0,0,11,360,45,66,50,Python,2018,SE
node-mbtiles,git://github.com/mapbox/node-mbtiles.git,17.0,344,46,2,61,5,449,190,60,88,JavaScript,2019,SE
osm-tasking-manager,git://github.com/hotosm/osm-tasking-manager.git,18.0,752,106,0,3,95,157,84,27,12,CSS,2014,SE
jsonform,git://github.com/jsonform/jsonform.git,26.0,372,163,8,8,33,428,1903,433,120,JavaScript,2019,SE
cats-judge,git://github.com/klenin/cats-judge.git,23.0,991,8,0,0,18,450,12,17,8,Perl,2019,SE
Courses,git://github.com/adicu/Courses.git,21.0,447,144,3,3,35,157,16,12,8,JavaScript,2014,SE
atlas-lb,git://github.com/rackerlabs/atlas-lb.git,28.0,3674,1,0,22,0,440,21,25,192,Java,2019,SE
clever,git://github.com/clever-lang/clever.git,21.0,3851,177,0,1,28,223,40,16,9,C++,2015,SE
mate-terminal,git://github.com/mate-desktop/mate-terminal.git,28.0,442,112,2,50,56,423,69,51,21,C,2019,SE
Gecko-Profiler-Addon,git://github.com/bgirard/Gecko-Profiler-Addon.git,26.0,679,8,0,0,28,288,53,36,6,JavaScript,2017,SE
djangopeople,git://github.com/django/djangopeople.git,21.0,666,32,0,0,18,455,80,44,12,Python,2019,SE
Proteus,git://github.com/CIIR/Proteus.git,23.0,704,59,1,2,51,407,8,5,10,JavaScript,2019,SE
ring-middleware-format,git://github.com/ngrunwald/ring-middleware-format.git,25.0,237,28,0,17,7,433,165,48,5,Clojure,2019,SE
follow,git://github.com/iriscouch/follow.git,25.0,308,23,0,24,37,327,381,80,17,JavaScript,2017,SE
rdl,git://github.com/rinfo/rdl.git,17.0,2736,123,0,13,84,278,2,2,13,Groovy,2016,SE
pattern,git://github.com/clips/pattern.git,27.0,1433,71,0,1,107,380,7249,1434,568,Python,2018,SE
asciinema-server,git://github.com/asciinema/asciinema-server.git,25.0,2319,217,0,12,40,456,1528,192,42,Elixir,2019,SE
HtmlViewer,git://github.com/BerndGabriel/HtmlViewer.git,20.0,1017,142,3,7,50,469,235,93,64,Pascal,2019,SE
cabal-dev,git://github.com/creswick/cabal-dev.git,23.0,241,34,0,0,47,213,150,27,12,Haskell,2015,SE
firegento-dynamiccategory,git://github.com/firegento/firegento-dynamiccategory.git,18.0,104,19,2,6,35,253,84,28,31,PHP,2016,SE
JMSSecurityExtraBundle,git://github.com/schmittjoh/JMSSecurityExtraBundle.git,49.0,296,87,4,13,40,308,257,97,24,PHP,2016,SE
LiipImagineBundle,git://github.com/liip/LiipImagineBundle.git,174.0,1587,542,50,74,113,426,1249,352,78,PHP,2019,SE
SonataBlockBundle,git://github.com/sonata-project/SonataBlockBundle.git,66.0,1008,118,32,63,3,410,321,133,32,PHP,2019,SE
riak-ruby-client,git://github.com/basho/riak-ruby-client.git,58.0,2361,102,5,53,11,266,237,92,91,Ruby,2017,SE
Flexget,git://github.com/Flexget/Flexget.git,245.0,14047,1087,1,1413,71,456,1092,434,101,Python,2019,SE
cppzmq,git://github.com/zeromq/cppzmq.git,74.0,491,113,5,7,36,447,724,483,84,C++,2019,SE
CSS1K,git://github.com/jacobrask/CSS1K.git,60.0,546,8,0,0,2,210,414,216,6,HTML,2015,SE
ccm,git://github.com/riptano/ccm.git,97.0,1215,178,2,9,56,457,1117,263,74,Python,2019,SE
opencover,git://github.com/OpenCover/opencover.git,31.0,1413,546,22,64,75,460,1146,229,85,C#,2019,SE
cuisine,git://github.com/sebastien/cuisine.git,55.0,424,80,0,12,25,365,1243,159,50,Python,2018,SE
onebusaway-iphone,git://github.com/OneBusAway/onebusaway-iphone.git,33.0,2544,558,35,45,66,409,212,121,30,Objective-C,2019,SE
phpmyadmin,git://github.com/phpmyadmin/phpmyadmin.git,308.0,117054,11799,289,455,467,413,4625,2544,292,PHP,2019,SE
fuzzywuzzy,git://github.com/seatgeek/fuzzywuzzy.git,54.0,375,87,22,23,48,441,6348,677,225,Python,2019,SE
jack,git://github.com/LiveRamp/jack.git,47.0,1614,23,0,7,12,456,68,62,73,Java,2019,SE
lhm,git://github.com/soundcloud/lhm.git,38.0,356,33,0,23,24,380,1620,168,167,Ruby,2018,SE
acts_as_votable,git://github.com/ryanto/acts_as_votable.git,41.0,265,95,3,19,20,466,1324,215,32,Ruby,2019,SE
etengine,git://github.com/quintel/etengine.git,35.0,4262,773,0,24,57,450,11,4,20,Ruby,2019,SE
springlobby,git://github.com/springlobby/springlobby.git,60.0,11473,737,0,436,104,445,57,40,13,C++,2019,SE
DynmapCore,git://github.com/webbukkit/DynmapCore.git,35.0,1020,25,0,45,16,337,38,60,11,Java,2018,SE
