Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
sencha-SlideNavigation,git://github.com/wnielson/sencha-SlideNavigation.git,9.0,74,32,0,0,30,135,273,122,41,JavaScript,2014,SE
CalendR,git://github.com/yohang/CalendR.git,8.0,238,17,1,17,9,413,449,55,26,PHP,2019,SE
paperclip_database,git://github.com/softace/paperclip_database.git,8.0,136,8,0,20,7,409,22,39,5,Ruby,2019,SE
SpraedPDFGeneratorBundle,git://github.com/stedekay/SpraedPDFGeneratorBundle.git,10.0,117,17,1,10,10,409,48,15,5,PHP,2019,SE
nginx-statsd,git://github.com/zebrafishlabs/nginx-statsd.git,8.0,22,4,1,1,11,231,359,95,34,C,2016,SE
contao-changelanguage,git://github.com/terminal42/contao-changelanguage.git,11.0,366,133,17,35,8,411,32,26,14,PHP,2019,SE
doorman,git://github.com/movableink/doorman.git,14.0,105,6,0,2,14,225,168,58,47,JavaScript,2016,SE
socialization,git://github.com/cmer/socialization.git,12.0,138,24,0,13,17,413,660,128,26,Ruby,2019,SE
play-Jug,git://github.com/Jug-Montpellier/play-Jug.git,9.0,90,15,0,2,13,76,11,4,9,JavaScript,2012,SE
QtDropbox,git://github.com/lycis/QtDropbox.git,10.0,183,30,0,0,10,198,99,45,27,C++,2015,SE
SafariTabSwitching,git://github.com/rs/SafariTabSwitching.git,9.0,44,21,5,11,21,220,490,32,32,Objective-C,2015,SE
Arkestra,git://github.com/evildmp/Arkestra.git,14.0,1155,39,0,0,38,257,146,28,12,Python,2016,SE
mikidown,git://github.com/ShadowKyogre/mikidown.git,9.0,399,51,0,22,15,231,104,24,7,Python,2016,SE
http,git://github.com/dylan-lang/http.git,14.0,312,9,0,0,15,457,15,8,11,Dylan,2019,SE
countrycode,git://github.com/vincentarelbundock/countrycode.git,12.0,263,130,1,5,29,433,182,52,10,R,2019,SE
sage-patchbot,git://github.com/sagemath/sage-patchbot.git,13.0,773,55,6,59,33,409,7,12,6,Python,2019,SE
pyotherside,git://github.com/thp/pyotherside.git,14.0,180,59,0,24,19,446,301,40,33,C++,2019,SE
tatt,git://github.com/acm-uiuc/tatt.git,12.0,266,32,0,0,13,143,6,23,12,PHP,2014,SE
firefox-zeroclickinfo,git://github.com/duckduckgo/firefox-zeroclickinfo.git,10.0,548,26,0,5,25,411,85,25,33,JavaScript,2019,SE
SVSegmentedControl,git://github.com/samvermette/SVSegmentedControl.git,14.0,136,25,0,2,18,107,1365,201,50,Objective-C,2013,SE
elephant.io,git://github.com/Wisembly/elephant.io.git,20.0,180,97,8,16,33,413,1085,289,85,PHP,2019,SE
libthumbor,git://github.com/thumbor/libthumbor.git,16.0,126,9,5,18,6,455,53,33,22,Python,2019,SE
libcxxrt,git://github.com/pathscale/libcxxrt.git,22.0,218,15,0,1,8,448,106,27,48,C,2019,SE
stderred,git://github.com/sickill/stderred.git,15.0,179,25,0,1,29,297,702,40,19,C,2017,SE
ljsyscall,git://github.com/justincormack/ljsyscall.git,27.0,5206,97,0,12,72,365,398,50,34,Lua,2018,SE
passport-google-oauth,git://github.com/jaredhanson/passport-google-oauth.git,22.0,109,51,0,9,40,414,667,327,20,JavaScript,2019,SE
gh.el,git://github.com/sigma/gh.el.git,23.0,365,30,0,27,13,354,227,67,20,Emacs Lisp,2018,SE
tldextract,git://github.com/john-kurkowski/tldextract.git,27.0,327,95,0,35,15,458,1111,153,51,Python,2019,SE
mate-terminal,git://github.com/mate-desktop/mate-terminal.git,28.0,442,112,2,50,56,423,69,51,21,C,2019,SE
Awful.app,git://github.com/Awful/Awful.app.git,24.0,5188,292,61,595,553,445,123,49,22,Swift,2019,SE
yanel,git://github.com/wyona/yanel.git,24.0,9466,25,0,0,50,427,10,4,5,Java,2019,SE
CaseConversion,git://github.com/jdavisclark/CaseConversion.git,16.0,77,10,0,0,15,299,269,40,5,Python,2017,SE
ctrl,git://github.com/serby/ctrl.git,15.0,743,50,0,0,18,62,77,14,9,JavaScript,2013,SE
firmata.js,git://github.com/firmata/firmata.js.git,22.0,453,89,21,49,25,455,626,130,40,JavaScript,2019,SE
qml-box2d,git://github.com/qml-box2d/qml-box2d.git,21.0,301,21,0,0,20,367,193,72,28,C++,2018,SE
pontarius-xmpp,git://github.com/pontarius/pontarius-xmpp.git,15.0,730,47,1,15,37,439,52,15,6,Haskell,2019,SE
burp,git://github.com/grke/burp.git,29.0,2782,590,38,126,67,455,350,73,42,C,2019,SE
storm-cassandra,git://github.com/hmsonline/storm-cassandra.git,23.0,256,14,0,10,15,124,183,91,31,Java,2014,SE
HtmlViewer,git://github.com/BerndGabriel/HtmlViewer.git,20.0,1017,142,3,7,50,469,235,93,64,Pascal,2019,SE
war,git://github.com/taoneill/war.git,19.0,712,572,1,35,219,415,64,83,14,Java,2018,SE
MutopiaProject,git://github.com/MutopiaProject/MutopiaProject.git,68.0,4135,201,0,0,30,428,160,95,23,LilyPond,2019,SE
Kundera,git://github.com/Impetus/Kundera.git,62.0,3929,796,1,46,169,374,879,244,126,Java,2018,SE
imeji,git://github.com/imeji-community/imeji.git,42.0,4873,1084,6,18,31,252,14,18,25,Java,2016,SE
yii2,git://github.com/yiisoft/yii2.git,734.0,19118,9992,45,46,467,407,13245,6853,1261,PHP,2019,SE
potlatch2,git://github.com/systemed/potlatch2.git,40.0,2095,2,1,7,4,453,30,23,6,ActionScript,2019,SE
dnsrecon,git://github.com/darkoperator/dnsrecon.git,32.0,366,39,9,9,14,468,1137,288,86,Python,2019,SE
github-plugin,git://github.com/jenkinsci/github-plugin.git,55.0,654,0,62,75,0,470,237,330,141,Java,2019,SE
anchor-cms,git://github.com/anchorcms/anchor-cms.git,148.0,1845,790,6,23,47,448,3332,600,199,PHP,2019,SE
jffi,git://github.com/jnr/jffi.git,30.0,855,12,0,46,27,437,122,51,26,C,2019,SE
blackfriday,git://github.com/russross/blackfriday.git,49.0,425,176,5,10,164,447,4152,500,95,Go,2019,SE
asterisk-java,git://github.com/asterisk-java/asterisk-java.git,71.0,1777,102,3,15,34,467,298,241,78,Java,2019,SE
TTTAttributedLabel,git://github.com/TTTAttributedLabel/TTTAttributedLabel.git,93.0,694,397,6,39,143,296,8547,1588,232,Objective-C,2017,SE
ua-parser-js,git://github.com/faisalman/ua-parser-js.git,84.0,614,214,0,37,28,409,4139,695,114,JavaScript,2019,SE
nexmo-node,git://github.com/Nexmo/nexmo-node.git,30.0,489,106,18,18,23,421,270,120,32,JavaScript,2019,SE
spark,git://github.com/perwendel/spark.git,117.0,977,533,0,21,158,448,8574,1490,438,Java,2019,SE
KnpRadBundle,git://github.com/KnpLabs/KnpRadBundle.git,40.0,511,64,6,21,19,238,299,51,49,JavaScript,2016,SE
qterminal,git://github.com/lxqt/qterminal.git,48.0,697,235,7,8,87,408,273,95,34,C++,2019,SE
LiipThemeBundle,git://github.com/liip/LiipThemeBundle.git,52.0,385,64,20,20,21,456,290,77,47,PHP,2019,SE
picturefill,git://github.com/scottjehl/picturefill.git,80.0,800,391,18,24,32,264,9995,1127,382,JavaScript,2017,SE
