Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
Jeeqs,git://github.com/Jeeqs/Jeeqs.git,11.0,742,137,0,0,41,153,4,6,5,JavaScript,2015,SE
minicart,git://github.com/jeffharrell/minicart.git,10.0,354,233,0,18,64,290,494,209,49,JavaScript,2016,SE
puppet-cron,git://github.com/torrancew/puppet-cron.git,8.0,102,16,0,5,3,221,40,52,3,Puppet,2016,SE
django-daguerre,git://github.com/melinath/django-daguerre.git,12.0,339,48,4,14,20,271,79,13,7,Python,2017,SE
alogger,git://github.com/siberian-fast-food/alogger.git,9.0,315,17,0,15,19,172,49,16,5,Erlang,2014,SE
3bmd,git://github.com/3b/3bmd.git,9.0,80,9,0,0,13,341,48,10,9,Common Lisp,2017,SE
prestapyt,git://github.com/prestapyt/prestapyt.git,9.0,93,13,1,12,21,411,51,73,15,Python,2019,SE
yapep_base,git://github.com/szeber/yapep_base.git,13.0,729,6,0,1,17,423,7,1,6,PHP,2019,SE
exp4j,git://github.com/fasseg/exp4j.git,11.0,493,50,0,32,16,439,276,105,40,Java,2019,SE
box2d.js,git://github.com/kripken/box2d.js.git,13.0,87,25,0,0,58,408,946,160,45,C,2019,SE
r509,git://github.com/r509/r509.git,13.0,733,40,2,10,16,343,119,42,8,Ruby,2017,SE
neoid,git://github.com/neoid-gem/neoid.git,10.0,119,19,0,11,8,126,174,37,6,Ruby,2014,SE
skype-java-api,git://github.com/taksan/skype-java-api.git,11.0,166,45,0,8,30,288,132,61,32,Java,2016,SE
Trello-Bookmarklet,git://github.com/danlec/Trello-Bookmarklet.git,10.0,45,2,0,0,11,192,197,63,13,JavaScript,2015,SE
Oakling,git://github.com/oakling/Oakling.git,13.0,531,41,0,0,13,112,2,0,1,JavaScript,2014,SE
xunlei-lixian,git://github.com/iambus/xunlei-lixian.git,10.0,623,239,0,0,172,268,2034,410,156,Python,2016,SE
angellist-api,git://github.com/paulsingh/angellist-api.git,9.0,85,13,0,9,12,188,75,35,10,Ruby,2015,SE
Minecraft,git://github.com/fogleman/Minecraft.git,12.0,61,26,0,0,22,411,4066,916,243,Python,2019,SE
ehcache-jcache,git://github.com/ehcache/ehcache-jcache.git,11.0,200,25,2,4,9,395,89,44,48,Java,2018,SE
spring-retry,git://github.com/spring-projects/spring-retry.git,9.0,214,71,0,22,37,469,1145,298,99,Java,2019,SE
Adafruit-ST7735-Library,git://github.com/adafruit/Adafruit-ST7735-Library.git,17.0,212,55,37,37,7,450,275,203,50,C++,2019,SE
vim-instant-markdown,git://github.com/suan/vim-instant-markdown.git,15.0,122,82,0,7,46,410,2201,227,45,Vim script,2019,SE
JMSDebuggingBundle,git://github.com/schmittjoh/JMSDebuggingBundle.git,26.0,136,23,0,1,19,324,164,29,10,PHP,2017,SE
adaptagrams,git://github.com/mjwybrow/adaptagrams.git,19.0,1207,4,0,0,18,445,136,38,22,C++,2019,SE
php-webdriver,git://github.com/instaclick/php-webdriver.git,20.0,255,59,13,35,4,421,327,53,17,PHP,2019,SE
UML-Designer,git://github.com/ObeoNetwork/UML-Designer.git,22.0,1543,616,11,31,207,455,251,114,35,Java,2019,SE
onebusaway-gtfs-modules,git://github.com/OneBusAway/onebusaway-gtfs-modules.git,28.0,970,34,0,107,23,409,81,70,17,Java,2019,SE
zend-form-decorators-bootstrap,git://github.com/Emagister/zend-form-decorators-bootstrap.git,26.0,158,29,0,8,21,75,171,85,53,PHP,2013,SE
BB10-Webworks-Packager,git://github.com/blackberry/BB10-Webworks-Packager.git,19.0,440,136,0,8,60,51,29,18,10,JavaScript,2013,SE
relman-auto-nag,git://github.com/mozilla/relman-auto-nag.git,17.0,911,113,0,0,94,409,24,22,13,Python,2019,SE
WorldBorder,git://github.com/Brettflan/WorldBorder.git,21.0,210,81,0,0,40,453,98,120,18,Java,2019,SE
firehose,git://github.com/firehoseio/firehose.git,19.0,655,34,0,64,13,422,706,73,44,Ruby,2019,SE
babel,git://github.com/mikrobi/babel.git,17.0,177,98,3,15,26,409,61,36,8,PHP,2018,SE
gradle-cargo-plugin,git://github.com/bmuschko/gradle-cargo-plugin.git,29.0,199,138,0,38,15,445,231,70,19,Groovy,2019,SE
bitbake,git://github.com/openembedded/bitbake.git,25.0,7476,0,0,78,0,450,185,145,31,Python,2019,SE
RMySQL,git://github.com/r-dbi/RMySQL.git,16.0,397,132,14,14,47,412,192,109,31,C,2019,SE
GrinnellPlans,git://github.com/grinnellplans/GrinnellPlans.git,16.0,493,63,0,0,30,458,26,16,19,Ruby,2019,SE
domina,git://github.com/levand/domina.git,19.0,224,27,0,0,11,167,416,43,22,Clojure,2015,SE
social-connect,git://github.com/rodrigoprimo/social-connect.git,22.0,317,26,0,19,17,271,76,44,18,PHP,2016,SE
openspendingjs,git://github.com/openspending-archive/openspendingjs.git,25.0,844,10,0,5,39,222,36,27,8,JavaScript,2015,SE
commons,git://github.com/twitter/commons.git,69.0,1658,0,0,1,0,459,1865,525,260,Java,2019,SE
rabbitmq-c,git://github.com/alanxz/rabbitmq-c.git,43.0,887,281,12,20,66,445,1167,524,120,C,2019,SE
consolidate.js,git://github.com/tj/consolidate.js.git,89.0,479,118,1,26,39,419,3141,347,65,JavaScript,2019,SE
DynmapCore,git://github.com/webbukkit/DynmapCore.git,35.0,1020,25,0,45,16,337,38,60,11,Java,2018,SE
pyramid_debugtoolbar,git://github.com/Pylons/pyramid_debugtoolbar.git,61.0,1084,131,0,54,41,439,93,72,14,Python,2019,SE
protobuf,git://github.com/ruby-protobuf/protobuf.git,44.0,1539,64,45,154,30,423,369,90,19,Ruby,2019,SE
OWSLib,git://github.com/geopython/OWSLib.git,87.0,1978,203,1,67,72,412,190,192,31,Python,2019,SE
blackfriday,git://github.com/russross/blackfriday.git,49.0,425,176,5,10,164,447,4152,500,95,Go,2019,SE
Stash,git://github.com/tedious/Stash.git,50.0,794,123,15,22,42,447,917,126,36,PHP,2019,SE
FSharp.Formatting,git://github.com/fsprojects/FSharp.Formatting.git,71.0,1198,195,0,22,74,411,327,129,37,F#,2019,SE
backbone-query-parameters,git://github.com/jhudson8/backbone-query-parameters.git,36.0,164,43,0,7,10,179,397,113,12,JavaScript,2015,SE
HoTT,git://github.com/HoTT/HoTT.git,58.0,3345,291,1,9,91,455,781,130,64,Coq,2019,SE
pluma,git://github.com/mate-desktop/pluma.git,34.0,711,147,5,61,75,421,79,39,21,C,2019,SE
vdrift,git://github.com/VDrift/vdrift.git,32.0,2095,91,0,6,31,470,201,73,24,C++,2019,SE
LaTeXTools,git://github.com/SublimeText/LaTeXTools.git,46.0,1707,769,1,92,299,455,1833,361,76,Python,2019,SE
commonlib,git://github.com/mysociety/commonlib.git,38.0,1788,7,0,0,4,457,21,23,14,PHP,2019,SE
transifex-client,git://github.com/transifex/transifex-client.git,40.0,668,96,14,36,44,402,110,68,44,Python,2019,SE
cobertura-plugin,git://github.com/jenkinsci/cobertura-plugin.git,52.0,610,22,0,45,36,470,94,113,153,Java,2019,SE
ApiGen,git://github.com/ApiGen/ApiGen.git,63.0,3404,623,30,37,49,373,1973,307,104,PHP,2018,SE
