Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
doorman,git://github.com/movableink/doorman.git,14.0,105,6,0,2,14,225,168,58,47,JavaScript,2016,SE
traceroute,git://github.com/amatsuda/traceroute.git,10.0,153,12,0,14,8,390,735,29,15,Ruby,2018,SE
fabulaws,git://github.com/caktus/fabulaws.git,11.0,388,5,0,7,12,445,42,4,20,Python,2019,SE
PyMultiNest,git://github.com/JohannesBuchner/PyMultiNest.git,11.0,259,108,0,0,19,427,111,61,16,Python,2019,SE
horton,git://github.com/theochem/horton.git,13.0,2097,104,8,13,28,437,53,36,17,Python,2019,SE
powerup,git://github.com/chucknorris/powerup.git,10.0,46,4,0,0,10,258,26,26,9,C#,2017,SE
cecog,git://github.com/CellCognition/cecog.git,13.0,2423,169,1,20,45,348,41,13,14,Python,2018,SE
heroku-buildpack-r,git://github.com/virtualstaticvoid/heroku-buildpack-r.git,9.0,350,85,0,2,15,276,218,214,16,Shell,2017,SE
typhoon,git://github.com/culanth/typhoon.git,12.0,1695,325,0,36,14,454,2,0,2,JavaScript,2019,SE
QtDropbox,git://github.com/lycis/QtDropbox.git,10.0,183,30,0,0,10,198,99,45,27,C++,2015,SE
BKCommonLib,git://github.com/bergerkiller/BKCommonLib.git,8.0,632,9,0,0,18,309,36,46,25,Java,2018,SE
mpDris2,git://github.com/eonpatapon/mpDris2.git,13.0,267,51,0,8,22,443,95,31,10,Python,2019,SE
gitreflow,git://github.com/reenhanced/gitreflow.git,14.0,201,90,2,45,13,412,1448,62,27,Ruby,2019,SE
ClipIt,git://github.com/CristianHenzel/ClipIt.git,13.0,213,32,2,2,47,433,274,69,12,C,2019,SE
jaws,git://github.com/jaws-project/jaws.git,11.0,10721,155,0,0,23,422,32,15,20,PHP,2019,SE
api,git://github.com/apileipzig/api.git,10.0,192,23,0,6,21,73,15,4,4,Ruby,2012,SE
stanford-core-nlp,git://github.com/louismullie/stanford-core-nlp.git,10.0,199,23,0,0,15,263,418,68,34,Ruby,2017,SE
Laker-Compendium,git://github.com/ffranke/Laker-Compendium.git,11.0,214,31,0,0,96,172,317,39,25,CSS,2014,SE
train,git://github.com/remobjects/train.git,10.0,381,25,0,3,16,407,29,11,17,JavaScript,2019,SE
Master,git://github.com/TeamMentor/Master.git,12.0,1155,543,9,17,395,237,15,17,10,JavaScript,2016,SE
SolrBundle,git://github.com/floriansemm/SolrBundle.git,27.0,838,118,34,45,16,356,124,70,9,PHP,2018,SE
facebook-node-sdk,git://github.com/Thuzi/facebook-node-sdk.git,15.0,176,41,0,17,46,128,741,241,53,JavaScript,2014,SE
PyHamcrest,git://github.com/hamcrest/PyHamcrest.git,25.0,492,29,3,17,6,467,394,67,19,Python,2019,SE
pontarius-xmpp,git://github.com/pontarius/pontarius-xmpp.git,15.0,730,47,1,15,37,439,52,15,6,Haskell,2019,SE
sniproxy,git://github.com/dlundquist/sniproxy.git,27.0,739,178,0,10,71,467,1638,310,115,C,2019,SE
dbox,git://github.com/sintaxi/dbox.git,19.0,180,25,0,25,29,308,524,97,27,JavaScript,2017,SE
cabal-dev,git://github.com/creswick/cabal-dev.git,23.0,241,34,0,0,47,213,150,27,12,Haskell,2015,SE
zaw,git://github.com/zsh-users/zaw.git,29.0,301,29,0,0,10,387,467,68,28,Shell,2018,SE
nvmw,git://github.com/hakobera/nvmw.git,17.0,99,23,0,0,26,232,647,192,48,Batchfile,2016,SE
cms,git://github.com/cms-dev/cms.git,27.0,4272,325,12,12,139,426,555,250,37,Python,2019,SE
smooks,git://github.com/smooks/smooks.git,25.0,252,27,1,9,34,467,265,301,51,Java,2019,SE
iActiveRecord,git://github.com/AlexDenisov/iActiveRecord.git,19.0,332,36,0,10,17,244,361,55,22,C,2016,SE
Gecko-Profiler-Addon,git://github.com/bgirard/Gecko-Profiler-Addon.git,26.0,679,8,0,0,28,288,53,36,6,JavaScript,2017,SE
elmah-mvc,git://github.com/alexbeletsky/elmah-mvc.git,21.0,142,38,1,1,33,343,270,67,28,C#,2017,SE
ulatencyd,git://github.com/poelzi/ulatencyd.git,15.0,881,25,3,17,19,380,229,29,36,C,2018,SE
email_reply_parser,git://github.com/github/email_reply_parser.git,23.0,110,15,4,14,20,458,559,142,62,Ruby,2019,SE
json_spec,git://github.com/collectiveidea/json_spec.git,19.0,181,38,0,18,7,305,903,110,24,Ruby,2017,SE
td,git://github.com/treasure-data/td.git,29.0,1434,37,0,163,13,447,40,16,76,Ruby,2019,SE
jpylyzer,git://github.com/openpreserve/jpylyzer.git,21.0,693,106,4,64,13,409,47,17,30,Python,2019,SE
spree_multi_lingual,git://github.com/jipiboily/spree_multi_lingual.git,17.0,172,26,0,0,11,113,49,56,7,Ruby,2014,SE
octonode,git://github.com/pksunkara/octonode.git,97.0,565,125,1,64,26,420,1048,241,52,CoffeeScript,2019,SE
acts_as_votable,git://github.com/ryanto/acts_as_votable.git,41.0,265,95,3,19,20,466,1324,215,32,Ruby,2019,SE
arduino-eclipse-plugin,git://github.com/Sloeber/arduino-eclipse-plugin.git,41.0,1980,857,10,11,25,422,317,128,67,Java,2019,SE
silverstripe-translatable,git://github.com/silverstripe/silverstripe-translatable.git,49.0,275,128,16,23,29,386,59,82,22,PHP,2018,SE
plone.app.discussion,git://github.com/plone/plone.app.discussion.git,97.0,1974,14,0,107,17,428,13,47,155,Python,2019,SE
jnr-posix,git://github.com/jnr/jnr-posix.git,52.0,694,43,0,81,31,437,181,71,19,Java,2019,SE
phpcr-utils,git://github.com/phpcr/phpcr-utils.git,38.0,473,28,26,41,20,420,42,35,7,PHP,2019,SE
cocos2d-html5,git://github.com/cocos2d/cocos2d-html5.git,171.0,8713,308,0,41,208,411,2609,912,264,JavaScript,2019,SE
guzzle,git://github.com/guzzle/guzzle.git,299.0,3321,1258,29,120,256,457,18282,2010,475,PHP,2019,SE
LiveScript,git://github.com/gkz/LiveScript.git,75.0,4267,730,0,28,160,351,2090,161,117,LiveScript,2018,SE
percol,git://github.com/mooz/percol.git,39.0,409,28,1,8,33,458,2846,141,91,Python,2019,SE
rdoc,git://github.com/ruby/rdoc.git,77.0,3025,303,0,75,69,467,568,361,50,Ruby,2019,SE
Propel2,git://github.com/propelorm/Propel2.git,173.0,4257,541,7,8,265,426,1100,314,78,PHP,2019,SE
pybbm,git://github.com/hovel/pybbm.git,62.0,1090,107,0,10,26,321,221,156,24,Python,2018,SE
gae-boilerplate,git://github.com/coto/gae-boilerplate.git,54.0,935,115,2,7,43,408,697,206,93,Python,2019,SE
DynmapCore,git://github.com/webbukkit/DynmapCore.git,35.0,1020,25,0,45,16,337,38,60,11,Java,2018,SE
facebook-sdk,git://github.com/mobolic/facebook-sdk.git,61.0,527,201,1,8,14,447,2464,901,201,Python,2019,SE
testem,git://github.com/testem/testem.git,175.0,2305,541,74,365,101,438,2886,363,74,JavaScript,2019,SE
Custom-Meta-Boxes,git://github.com/humanmade/Custom-Meta-Boxes.git,50.0,1142,231,5,6,17,336,543,131,59,PHP,2018,SE
