Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
metriks,git://github.com/eric/metriks.git,14.0,189,11,0,29,5,273,483,50,12,Ruby,2017,SE
jade-browser,git://github.com/storify/jade-browser.git,11.0,58,8,0,1,4,124,86,28,19,JavaScript,2014,SE
node-ftp,git://github.com/mscdex/node-ftp.git,13.0,186,93,0,27,108,238,914,201,38,JavaScript,2015,SE
documentation,git://github.com/citation-style-language/documentation.git,9.0,561,21,0,0,22,190,13,14,5,Python,2014,SE
mikidown,git://github.com/ShadowKyogre/mikidown.git,9.0,399,51,0,22,15,231,104,24,7,Python,2016,SE
3bmd,git://github.com/3b/3bmd.git,9.0,80,9,0,0,13,341,48,10,9,Common Lisp,2017,SE
pure-python-otr,git://github.com/python-otr/pure-python-otr.git,9.0,161,38,0,8,13,334,151,22,24,Python,2018,SE
sshfs,git://github.com/osxfuse/sshfs.git,12.0,269,25,1,4,24,285,727,82,39,C,2017,SE
neoclipse,git://github.com/neo4j-contrib/neoclipse.git,13.0,384,16,0,0,55,186,204,143,51,Java,2014,SE
sly,git://github.com/darsain/sly.git,8.0,322,186,0,22,63,181,2890,523,160,JavaScript,2015,SE
cmb_field_map,git://github.com/mustardBees/cmb_field_map.git,8.0,59,31,14,14,20,343,110,49,15,PHP,2018,SE
HunchWorks,git://github.com/global-pulse/HunchWorks.git,12.0,831,63,0,0,31,47,38,9,9,Python,2012,SE
advene,git://github.com/oaubert/advene.git,10.0,8132,39,0,10,9,459,18,7,5,Python,2019,SE
scrumbugz,git://github.com/mozilla/scrumbugz.git,12.0,393,37,0,0,50,151,34,22,12,Python,2015,SE
LinksPlatform,git://github.com/Konard/LinksPlatform.git,9.0,1261,83,7,7,258,409,26,4,16,C#,2019,SE
cuppa,git://github.com/ja11sop/cuppa.git,9.0,629,28,0,0,12,437,22,8,8,Python,2019,SE
vlc-qt,git://github.com/vlc-qt/vlc-qt.git,9.0,498,144,16,16,75,323,473,226,69,C++,2017,SE
typhoon,git://github.com/culanth/typhoon.git,12.0,1695,325,0,36,14,454,2,0,2,JavaScript,2019,SE
imgmin,git://github.com/rflynn/imgmin.git,12.0,302,24,1,1,26,289,561,31,31,C,2016,SE
sae-python-dev-guide,git://github.com/sinacloud/sae-python-dev-guide.git,9.0,306,108,0,0,19,213,473,360,65,Python,2015,SE
pism,git://github.com/pism/pism.git,21.0,7730,375,2,36,44,424,44,16,28,C++,2019,SE
fff,git://github.com/meekrosoft/fff.git,15.0,214,33,1,1,19,470,301,70,34,C++,2019,SE
Orebfuscator,git://github.com/lishid/Orebfuscator.git,16.0,236,145,28,28,47,377,83,84,19,Java,2018,SE
bean,git://github.com/fat/bean.git,27.0,342,54,0,12,25,220,1380,124,43,JavaScript,2015,SE
snacktory,git://github.com/karussell/snacktory.git,15.0,196,13,0,0,21,332,457,132,34,HTML,2017,SE
stache,git://github.com/agoragames/stache.git,17.0,155,24,0,3,14,285,169,44,28,Ruby,2017,SE
jquery-textfill,git://github.com/jquery-textfill/jquery-textfill.git,18.0,130,27,1,15,17,318,512,138,13,JavaScript,2018,SE
memberful-wp,git://github.com/memberful/memberful-wp.git,19.0,885,148,0,58,22,423,29,11,7,PHP,2019,SE
BreadBoard,git://github.com/stevan/BreadBoard.git,23.0,363,9,0,17,9,470,24,24,7,Perl,2019,SE
yanel,git://github.com/wyona/yanel.git,24.0,9466,25,0,0,50,427,10,4,5,Java,2019,SE
artax,git://github.com/amphp/artax.git,22.0,1051,0,0,58,0,29,17,5,4,PHP,2019,SE
p2-maven-plugin,git://github.com/reficio/p2-maven-plugin.git,17.0,224,62,0,7,44,408,196,79,27,Java,2019,SE
php-webdriver,git://github.com/instaclick/php-webdriver.git,20.0,255,59,13,35,4,421,327,53,17,PHP,2019,SE
gnome-shell-extension-weather,git://github.com/simon04/gnome-shell-extension-weather.git,22.0,242,52,0,0,25,85,146,324,8,JavaScript,2012,SE
python-readability,git://github.com/buriy/python-readability.git,29.0,161,56,7,12,17,450,1719,293,107,HTML,2019,SE
git-bz-moz,git://github.com/mozilla/git-bz-moz.git,23.0,272,28,0,0,16,308,13,22,8,Python,2017,SE
onebusaway-android,git://github.com/OneBusAway/onebusaway-android.git,24.0,2285,477,69,85,164,443,357,221,31,Java,2019,SE
NetSpeed,git://github.com/hedayaty/NetSpeed.git,20.0,122,44,0,1,8,412,147,68,14,JavaScript,2019,SE
Purchasing,git://github.com/ucdavis/Purchasing.git,19.0,7844,26,1,2,83,456,6,2,12,C#,2019,SE
node-statsd,git://github.com/sivy/node-statsd.git,18.0,92,18,0,1,13,198,418,175,6,JavaScript,2014,SE
Printrun,git://github.com/kliment/Printrun.git,111.0,2702,535,2,15,145,449,1376,725,164,Python,2019,SE
tedious,git://github.com/tediousjs/tedious.git,62.0,1556,491,111,113,72,449,1156,319,70,JavaScript,2019,SE
sh,git://github.com/amoffat/sh.git,44.0,1029,264,0,46,74,281,5136,409,152,Python,2017,SE
puppet-rvm,git://github.com/blt04/puppet-rvm.git,36.0,132,32,0,0,20,121,256,288,7,Puppet,2013,SE
puppet-lint,git://github.com/rodjek/puppet-lint.git,75.0,1333,465,12,46,48,433,738,199,50,Ruby,2019,SE
swot,git://github.com/leereilly/swot.git,459.0,1623,74,3,26,65,411,917,7764,22,Ruby,2019,SE
logo.js,git://github.com/voodootikigod/logo.js.git,61.0,211,10,0,0,7,194,781,158,23,PostScript,2015,SE
sigal,git://github.com/saimn/sigal.git,50.0,1054,165,7,25,56,452,582,128,34,JavaScript,2019,SE
namecoin-legacy,git://github.com/namecoin/namecoin-legacy.git,69.0,1308,79,2,134,38,173,442,183,70,C++,2015,SE
h,git://github.com/hypothesis/h.git,66.0,14591,2189,85,90,120,402,1597,309,100,Python,2019,SE
idiomatic.js,git://github.com/rwaldron/idiomatic.js.git,82.0,475,44,0,0,30,447,15673,2076,771,,2019,SE
ransack,git://github.com/activerecord-hackery/ransack.git,157.0,1503,629,23,59,87,455,4442,678,102,Ruby,2019,SE
6,git://github.com/pressflow/6.git,35.0,9568,24,10,78,27,445,235,91,53,PHP,2019,SE
prezto,git://github.com/sorin-ionescu/prezto.git,162.0,1851,808,0,0,119,470,10817,4200,235,Shell,2019,SE
marked,git://github.com/markedjs/marked.git,98.0,1884,875,18,56,66,438,21117,2718,400,JavaScript,2019,SE
openstreetmap-website,git://github.com/gravitystorm/openstreetmap-website.git,105.0,9661,18,0,0,17,468,2,1,4,Ruby,2019,SE
drush,git://github.com/drush-ops/drush.git,184.0,7632,2098,114,196,313,413,2041,996,168,PHP,2019,SE
fulcrum,git://github.com/fulcrum-agile/fulcrum.git,50.0,697,56,0,0,40,262,1517,376,77,JavaScript,2016,SE
Products.TinyMCE,git://github.com/plone/Products.TinyMCE.git,154.0,2155,16,0,96,20,357,19,67,160,Python,2018,SE
