Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
ktbs,git://github.com/ktbs/ktbs.git,11.0,846,30,0,6,50,447,21,6,9,Python,2019,SE
Gyazz,git://github.com/masui/Gyazz.git,8.0,436,53,0,0,33,185,48,12,6,JavaScript,2014,SE
TICoreDataSync,git://github.com/nothirst/TICoreDataSync.git,8.0,692,60,0,5,25,117,829,64,57,Objective-C,2013,SE
flask-mongoalchemy,git://github.com/cobrateam/flask-mongoalchemy.git,10.0,278,28,17,19,15,349,198,39,17,Python,2017,SE
jIRCBot,git://github.com/Hive13/jIRCBot.git,9.0,305,21,0,0,16,336,5,2,2,Java,2017,SE
Superfish-for-Drupal,git://github.com/mehrpadin/Superfish-for-Drupal.git,8.0,67,0,2,3,0,409,92,78,13,JavaScript,2019,SE
Trello-Bookmarklet,git://github.com/danlec/Trello-Bookmarklet.git,10.0,45,2,0,0,11,192,197,63,13,JavaScript,2015,SE
tools,git://github.com/raspberrypi/tools.git,13.0,88,44,0,0,34,411,1359,727,220,C++,2019,SE
node-ftp,git://github.com/mscdex/node-ftp.git,13.0,186,93,0,27,108,238,914,201,38,JavaScript,2015,SE
templeton,git://github.com/hortonworks/templeton.git,13.0,493,32,0,5,29,145,10,4,696,Java,2014,SE
growl-for-linux,git://github.com/mattn/growl-for-linux.git,13.0,441,33,1,19,17,288,213,23,19,C,2016,SE
spring-retry,git://github.com/spring-projects/spring-retry.git,9.0,214,71,0,22,37,469,1145,298,99,Java,2019,SE
site.ontowiki,git://github.com/AKSW/site.ontowiki.git,10.0,331,26,0,0,14,346,6,7,17,PHP,2018,SE
Movuca,git://github.com/rochacbruno/Movuca.git,14.0,580,11,0,0,16,97,110,33,9,CSS,2013,SE
Tir,git://github.com/mongrel2/Tir.git,10.0,150,3,1,2,9,121,252,26,12,Lua,2013,SE
Oakling,git://github.com/oakling/Oakling.git,13.0,531,41,0,0,13,112,2,0,1,JavaScript,2014,SE
fortran90.org,git://github.com/certik/fortran90.org.git,12.0,149,3,0,0,14,414,42,11,9,Python,2019,SE
simplehttp,git://github.com/bitly/simplehttp.git,10.0,370,13,0,1,11,140,487,74,109,C,2013,SE
youtify,git://github.com/youtify/youtify.git,8.0,1677,152,0,8,86,175,105,25,13,Python,2014,SE
poly,git://github.com/cujojs/poly.git,11.0,196,12,2,14,9,208,143,17,7,JavaScript,2015,SE
Jamstash,git://github.com/tsquillario/Jamstash.git,20.0,456,171,0,1,31,435,233,76,29,JavaScript,2019,SE
Hive-JSON-Serde,git://github.com/rcongiu/Hive-JSON-Serde.git,25.0,326,102,0,13,54,438,624,357,65,Java,2019,SE
scm-sync-configuration-plugin,git://github.com/jenkinsci/scm-sync-configuration-plugin.git,21.0,371,7,0,11,33,360,117,132,137,Java,2017,SE
jquery-oembed-all,git://github.com/starfishmod/jquery-oembed-all.git,19.0,210,38,0,1,47,178,389,170,22,JavaScript,2014,SE
jibbr,git://github.com/Code52/jibbr.git,15.0,348,10,0,0,20,1,68,29,7,C#,2012,SE
symmetric-encryption,git://github.com/rocketjob/symmetric-encryption.git,15.0,256,82,0,33,14,413,415,71,28,Ruby,2019,SE
backbone.modelbinding,git://github.com/derickbailey/backbone.modelbinding.git,22.0,249,0,0,26,0,148,713,71,15,JavaScript,2014,SE
IXP-Manager,git://github.com/inex/IXP-Manager.git,17.0,5570,409,29,100,33,447,196,117,41,PHP,2019,SE
maid,git://github.com/benjaminoakes/maid.git,23.0,752,74,21,51,49,447,1574,75,57,Ruby,2019,SE
socialize-sdk-ios,git://github.com/socialize/socialize-sdk-ios.git,23.0,2660,26,0,127,11,286,206,50,24,Objective-C,2016,SE
zaw,git://github.com/zsh-users/zaw.git,29.0,301,29,0,0,10,387,467,68,28,Shell,2018,SE
spin.js,git://github.com/fgnass/spin.js.git,29.0,312,266,0,26,19,433,9293,1083,193,HTML,2019,SE
spm,git://github.com/spmjs/spm.git,20.0,1345,1291,11,91,29,377,919,192,118,JavaScript,2018,SE
oshi,git://github.com/oshi/oshi.git,25.0,1202,480,59,60,11,410,1313,365,70,Java,2019,SE
Gecko-Profiler-Addon,git://github.com/bgirard/Gecko-Profiler-Addon.git,26.0,679,8,0,0,28,288,53,36,6,JavaScript,2017,SE
jquery-textfill,git://github.com/jquery-textfill/jquery-textfill.git,18.0,130,27,1,15,17,318,512,138,13,JavaScript,2018,SE
jenkins-build-per-branch,git://github.com/entagen/jenkins-build-per-branch.git,17.0,71,28,0,1,21,228,194,190,42,Groovy,2016,SE
iActiveRecord,git://github.com/AlexDenisov/iActiveRecord.git,19.0,332,36,0,10,17,244,361,55,22,C,2016,SE
GrinnellPlans,git://github.com/grinnellplans/GrinnellPlans.git,16.0,493,63,0,0,30,458,26,16,19,Ruby,2019,SE
cabal-dev,git://github.com/creswick/cabal-dev.git,23.0,241,34,0,0,47,213,150,27,12,Haskell,2015,SE
eom,git://github.com/mate-desktop/eom.git,30.0,680,78,4,55,29,423,32,20,14,C,2019,SE
sheepdog,git://github.com/sheepdog/sheepdog.git,34.0,3652,104,0,80,125,368,843,245,133,C,2018,SE
klein,git://github.com/twisted/klein.git,40.0,1287,62,2,8,55,410,711,114,43,Python,2019,SE
api_auth,git://github.com/mgomes/api_auth.git,31.0,302,50,3,16,12,457,436,143,19,Ruby,2019,SE
gon,git://github.com/gazay/gon.git,64.0,449,122,0,53,36,449,2830,171,56,Ruby,2019,SE
mongoid-history,git://github.com/mongoid/mongoid-history.git,44.0,402,79,2,43,30,457,366,124,17,Ruby,2019,SE
java-faker,git://github.com/DiUS/java-faker.git,47.0,678,118,0,21,26,445,1588,354,107,Java,2019,SE
autopep8,git://github.com/hhatto/autopep8.git,35.0,2567,289,7,57,76,468,3157,205,65,Python,2019,SE
gae-boilerplate,git://github.com/coto/gae-boilerplate.git,54.0,935,115,2,7,43,408,697,206,93,Python,2019,SE
symfony-cmf-docs,git://github.com/symfony-cmf/symfony-cmf-docs.git,145.0,1950,171,0,0,26,413,44,168,11,Python,2019,SE
Products.CMFPlone,git://github.com/plone/Products.CMFPlone.git,176.0,4626,1320,0,194,676,429,138,157,194,Python,2019,SE
fedmsg,git://github.com/fedora-infra/fedmsg.git,48.0,1908,175,7,59,42,339,160,93,31,Python,2018,SE
bigbluebutton,git://github.com/mconf/bigbluebutton.git,85.0,7987,219,0,5,81,192,36,32,19,Java,2014,SE
sh,git://github.com/amoffat/sh.git,44.0,1029,264,0,46,74,281,5136,409,152,Python,2017,SE
express-validator,git://github.com/express-validator/express-validator.git,71.0,814,521,92,92,62,426,4088,442,61,TypeScript,2019,SE
openbadges-backpack,git://github.com/mozilla/openbadges-backpack.git,45.0,2290,667,9,82,159,449,873,279,135,JavaScript,2019,SE
DBIx-Class-Migration,git://github.com/jjn1056/DBIx-Class-Migration.git,32.0,432,71,0,70,6,413,30,39,4,Perl,2019,SE
SensioGeneratorBundle,git://github.com/sensiolabs/SensioGeneratorBundle.git,109.0,687,205,0,67,24,340,620,311,32,PHP,2017,SE
picturefill,git://github.com/scottjehl/picturefill.git,80.0,800,391,18,24,32,264,9995,1127,382,JavaScript,2017,SE
