Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
notp,git://github.com/guyht/notp.git,14.0,67,10,1,3,11,209,541,60,17,JavaScript,2015,SE
VisualEvent,git://github.com/DataTables/VisualEvent.git,9.0,68,25,0,0,23,259,901,142,56,JavaScript,2016,SE
PrettyCSS,git://github.com/fidian/PrettyCSS.git,11.0,628,21,0,19,24,411,35,12,3,JavaScript,2019,SE
Centurion,git://github.com/centurion-project/Centurion.git,14.0,416,24,0,3,31,82,202,61,25,PHP,2012,SE
oscar,git://github.com/oscar-stack/oscar.git,12.0,268,26,3,29,20,408,90,39,10,Ruby,2019,SE
ceylon-runtime,git://github.com/ceylon/ceylon-runtime.git,13.0,490,62,0,11,15,255,24,7,14,Java,2016,SE
perfwatcher,git://github.com/perfwatcher/perfwatcher.git,8.0,411,38,0,10,11,191,38,9,8,PHP,2015,SE
growl-for-linux,git://github.com/mattn/growl-for-linux.git,13.0,441,33,1,19,17,288,213,23,19,C,2016,SE
Multiple-Dates-Picker-for-jQuery-UI,git://github.com/dubrox/Multiple-Dates-Picker-for-jQuery-UI.git,8.0,46,88,0,4,134,321,248,137,24,HTML,2017,SE
nexmo-java,git://github.com/Nexmo/nexmo-java.git,13.0,314,96,28,28,12,411,63,65,31,Java,2019,SE
jade-browser,git://github.com/storify/jade-browser.git,11.0,58,8,0,1,4,124,86,28,19,JavaScript,2014,SE
traceroute,git://github.com/amatsuda/traceroute.git,10.0,153,12,0,14,8,390,735,29,15,Ruby,2018,SE
HunchWorks,git://github.com/global-pulse/HunchWorks.git,12.0,831,63,0,0,31,47,38,9,9,Python,2012,SE
Pyrseas,git://github.com/perseas/Pyrseas.git,14.0,706,147,0,18,25,453,254,46,17,Python,2019,SE
morpheus,git://github.com/ded/morpheus.git,14.0,122,22,0,2,12,167,504,59,17,JavaScript,2014,SE
Laker-Compendium,git://github.com/ffranke/Laker-Compendium.git,11.0,214,31,0,0,96,172,317,39,25,CSS,2014,SE
Ninject.Extensions.Factory,git://github.com/ninject/Ninject.Extensions.Factory.git,8.0,96,20,3,12,17,333,38,33,13,C#,2018,SE
hackful,git://github.com/8bitpal/hackful.git,10.0,155,16,0,0,30,54,70,18,3,Ruby,2013,SE
tinyows,git://github.com/mapserver/tinyows.git,13.0,740,23,1,7,44,206,37,23,26,C,2016,SE
EasySOA,git://github.com/easysoa/EasySOA.git,13.0,2171,58,0,4,80,129,30,10,12,Java,2013,SE
syncCto,git://github.com/menatwork/syncCto.git,15.0,859,201,2,75,69,433,24,14,20,PHP,2019,SE
onebusaway-android,git://github.com/OneBusAway/onebusaway-android.git,24.0,2285,477,69,85,164,443,357,221,31,Java,2019,SE
SiriProxy,git://github.com/plamoni/SiriProxy.git,26.0,196,493,0,5,20,96,2153,376,142,Ruby,2013,SE
NetSpeed,git://github.com/hedayaty/NetSpeed.git,20.0,122,44,0,1,8,412,147,68,14,JavaScript,2019,SE
node-dynamodb,git://github.com/totemstech/node-dynamodb.git,18.0,168,18,0,1,21,199,204,51,8,JavaScript,2015,SE
email_reply_parser,git://github.com/github/email_reply_parser.git,23.0,110,15,4,14,20,458,559,142,62,Ruby,2019,SE
geoserver-manager,git://github.com/geosolutions-it/geoserver-manager.git,29.0,293,77,0,17,45,448,132,139,44,Java,2019,SE
biostar-central,git://github.com/ialbert/biostar-central.git,24.0,6509,336,0,0,40,454,424,173,36,Python,2019,SE
grid,git://github.com/palasthotel/grid.git,23.0,1023,396,24,72,51,412,23,7,12,PHP,2019,SE
aws-toolkit-eclipse,git://github.com/aws/aws-toolkit-eclipse.git,25.0,92,92,20,25,54,468,225,145,71,Java,2019,SE
spin.js,git://github.com/fgnass/spin.js.git,29.0,312,266,0,26,19,433,9293,1083,193,HTML,2019,SE
django-security,git://github.com/sdelements/django-security.git,25.0,481,14,1,31,2,443,204,39,52,Python,2019,SE
jsmess,git://github.com/jsmess/jsmess.git,20.0,242,53,0,1,38,250,418,48,60,Shell,2016,SE
CFML-in-100-minutes,git://github.com/mhenke/CFML-in-100-minutes.git,22.0,359,7,0,0,13,342,90,30,10,,2017,SE
zend-form-decorators-bootstrap,git://github.com/Emagister/zend-form-decorators-bootstrap.git,26.0,158,29,0,8,21,75,171,85,53,PHP,2013,SE
imgo,git://github.com/imgo/imgo.git,15.0,64,21,0,0,34,445,322,39,20,Shell,2019,SE
yanel,git://github.com/wyona/yanel.git,24.0,9466,25,0,0,50,427,10,4,5,Java,2019,SE
redaxo4,git://github.com/redaxo/redaxo4.git,27.0,2813,273,5,29,37,443,45,29,15,PHP,2019,SE
normalize.css,git://github.com/necolas/normalize.css.git,16.0,360,431,0,27,18,391,37083,7733,1569,CSS,2018,SE
mothur,git://github.com/mothur/mothur.git,22.0,2793,540,35,45,20,409,176,85,36,C++,2019,SE
js-yaml,git://github.com/nodeca/js-yaml.git,51.0,1223,332,0,70,53,426,4207,546,78,JavaScript,2019,SE
json-ld.org,git://github.com/json-ld/json-ld.org.git,42.0,2787,449,0,7,51,445,673,119,94,HTML,2019,SE
melpa,git://github.com/melpa/melpa.git,1151.0,10550,766,0,0,54,426,1898,1761,92,Emacs Lisp,2019,SE
spark,git://github.com/perwendel/spark.git,117.0,977,533,0,21,158,448,8574,1490,438,Java,2019,SE
tmLQCD,git://github.com/etmc/tmLQCD.git,42.0,3625,134,0,58,108,412,25,42,22,C,2019,SE
zmqpp,git://github.com/zeromq/zmqpp.git,59.0,467,59,2,12,28,433,248,131,38,C++,2019,SE
6,git://github.com/pressflow/6.git,35.0,9568,24,10,78,27,445,235,91,53,PHP,2019,SE
cocos2d-html5,git://github.com/cocos2d/cocos2d-html5.git,171.0,8713,308,0,41,208,411,2609,912,264,JavaScript,2019,SE
silverstripe-translatable,git://github.com/silverstripe/silverstripe-translatable.git,49.0,275,128,16,23,29,386,59,82,22,PHP,2018,SE
ensime-sublime,git://github.com/ensime/ensime-sublime.git,31.0,409,62,13,14,21,316,170,69,18,Python,2017,SE
octonode,git://github.com/pksunkara/octonode.git,97.0,565,125,1,64,26,420,1048,241,52,CoffeeScript,2019,SE
potlatch2,git://github.com/systemed/potlatch2.git,40.0,2095,2,1,7,4,453,30,23,6,ActionScript,2019,SE
mumble,git://github.com/mumble-voip/mumble.git,89.0,7854,920,14,31,740,458,2805,675,177,C++,2019,SE
vim-easymotion,git://github.com/easymotion/vim-easymotion.git,38.0,831,275,2,26,56,454,4683,264,69,Vim script,2019,SE
gvm,git://github.com/moovweb/gvm.git,59.0,619,90,0,18,128,418,4814,283,152,Shell,2019,SE
csslint,git://github.com/CSSLint/csslint.git,60.0,614,366,26,28,206,443,4485,528,160,JavaScript,2019,SE
litecoin-old,git://github.com/coblee/litecoin-old.git,92.0,2012,7,0,57,12,40,42,10,2,TypeScript,2012,SE
facebook-sdk,git://github.com/mobolic/facebook-sdk.git,61.0,527,201,1,8,14,447,2464,901,201,Python,2019,SE
chipKIT32-MAX,git://github.com/chipKIT32/chipKIT32-MAX.git,34.0,2077,276,1,17,163,250,107,74,32,Java,2016,SE
