Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
Flocking,git://github.com/colinbdclark/Flocking.git,14.0,1305,154,7,9,53,455,572,61,36,JavaScript,2019,SE
akka-samples,git://github.com/akka/akka-samples.git,14.0,200,22,0,0,25,450,561,309,48,Scala,2019,SE
http-proxy,git://github.com/geosolutions-it/http-proxy.git,12.0,67,18,0,9,17,415,13,23,16,Java,2019,SE
python-clouddns,git://github.com/rackerlabs/python-clouddns.git,9.0,56,2,0,0,6,80,59,27,197,Python,2013,SE
alogger,git://github.com/siberian-fast-food/alogger.git,9.0,315,17,0,15,19,172,49,16,5,Erlang,2014,SE
d3py,git://github.com/mikedewar/d3py.git,13.0,165,16,0,0,47,296,1341,208,100,Python,2017,SE
jade-browser,git://github.com/storify/jade-browser.git,11.0,58,8,0,1,4,124,86,28,19,JavaScript,2014,SE
ConsoleBundle,git://github.com/CoreSphere/ConsoleBundle.git,14.0,212,26,0,6,17,342,139,60,22,PHP,2017,SE
figaro,git://github.com/laserlemon/figaro.git,13.0,249,142,0,21,47,402,3538,254,50,Ruby,2019,SE
SVSegmentedControl,git://github.com/samvermette/SVSegmentedControl.git,14.0,136,25,0,2,18,107,1365,201,50,Objective-C,2013,SE
python4astronomers,git://github.com/python4astronomers/python4astronomers.git,11.0,239,4,0,0,12,459,67,25,12,Python,2019,SE
FFWD,git://github.com/fehaar/FFWD.git,12.0,1415,45,0,0,32,87,134,38,13,C#,2013,SE
mail-listener,git://github.com/circuithub/mail-listener.git,8.0,60,15,0,0,12,68,134,34,12,CoffeeScript,2013,SE
dojango,git://github.com/klipstein/dojango.git,14.0,228,86,0,5,18,147,65,20,10,Python,2014,SE
offeneskoeln,git://github.com/marians/offeneskoeln.git,8.0,304,68,0,1,41,94,17,9,7,JavaScript,2013,SE
neoclipse,git://github.com/neo4j-contrib/neoclipse.git,13.0,384,16,0,0,55,186,204,143,51,Java,2014,SE
Minechem,git://github.com/perky/Minechem.git,11.0,273,95,0,8,21,56,23,10,10,Java,2013,SE
IbPy,git://github.com/blampe/IbPy.git,14.0,245,0,1,2,0,277,1012,429,192,Python,2017,SE
3bmd,git://github.com/3b/3bmd.git,9.0,80,9,0,0,13,341,48,10,9,Common Lisp,2017,SE
PyMultiNest,git://github.com/JohannesBuchner/PyMultiNest.git,11.0,259,108,0,0,19,427,111,61,16,Python,2019,SE
tagteam,git://github.com/berkmancenter/tagteam.git,19.0,1452,4,8,27,14,438,78,25,23,Ruby,2019,SE
factory_boy,git://github.com/FactoryBoy/factory_boy.git,29.0,764,293,0,37,92,447,1992,270,41,Python,2019,SE
makahiki,git://github.com/csdl/makahiki.git,20.0,4889,500,1,8,74,182,7,5,7,Python,2015,SE
xcoder,git://github.com/rayh/xcoder.git,17.0,496,29,0,37,8,165,422,72,12,Ruby,2014,SE
elmah-mvc,git://github.com/alexbeletsky/elmah-mvc.git,21.0,142,38,1,1,33,343,270,67,28,C#,2017,SE
war,git://github.com/taoneill/war.git,19.0,712,572,1,35,219,415,64,83,14,Java,2018,SE
passport-google-oauth,git://github.com/jaredhanson/passport-google-oauth.git,22.0,109,51,0,9,40,414,667,327,20,JavaScript,2019,SE
ruby-gpgme,git://github.com/ueno/ruby-gpgme.git,15.0,358,41,0,28,49,447,192,77,18,Ruby,2019,SE
cartodb-nodejs,git://github.com/CartoDB/cartodb-nodejs.git,16.0,177,25,0,4,13,354,46,31,71,JavaScript,2018,SE
PyHamcrest,git://github.com/hamcrest/PyHamcrest.git,25.0,492,29,3,17,6,467,394,67,19,Python,2019,SE
jabberd2,git://github.com/jabberd2/jabberd2.git,21.0,1175,76,21,61,52,350,411,182,77,C,2018,SE
openspendingjs,git://github.com/openspending-archive/openspendingjs.git,25.0,844,10,0,5,39,222,36,27,8,JavaScript,2015,SE
Vertica-Extension-Packages,git://github.com/vertica/Vertica-Extension-Packages.git,20.0,161,15,0,0,11,194,117,104,53,HTML,2015,SE
auto-pairs,git://github.com/jiangmiao/auto-pairs.git,20.0,177,119,0,25,98,447,2393,266,42,Vim script,2019,SE
django-timepiece,git://github.com/caktus/django-timepiece.git,22.0,2618,462,0,31,63,229,321,92,34,Python,2016,SE
parse.com-php-library,git://github.com/andrewscofield/parse.com-php-library.git,18.0,113,86,0,1,50,90,256,146,33,PHP,2013,SE
pragyan,git://github.com/delta/pragyan.git,16.0,266,140,0,0,51,455,62,56,14,PHP,2019,SE
grails-routing,git://github.com/padcom/grails-routing.git,16.0,119,21,11,20,12,240,32,31,6,Groovy,2016,SE
hartapoliticii,git://github.com/pistruiatul/hartapoliticii.git,15.0,383,28,0,0,33,255,57,23,14,PHP,2016,SE
ValyriaTear,git://github.com/ValyriaTear/ValyriaTear.git,29.0,3464,382,2,11,33,409,160,59,29,Lua,2019,SE
travis-core,git://github.com/travis-ci/travis-core.git,64.0,3551,0,0,3,0,253,247,134,43,Ruby,2016,SE
derby,git://github.com/derbyjs/derby.git,39.0,1847,376,2,169,50,454,4460,268,182,JavaScript,2019,SE
axlsx,git://github.com/randym/axlsx.git,84.0,1301,264,0,18,182,421,2497,698,68,Ruby,2019,SE
puppet-rvm,git://github.com/blt04/puppet-rvm.git,36.0,132,32,0,0,20,121,256,288,7,Puppet,2013,SE
django-dynamic-fixture,git://github.com/paulocheque/django-dynamic-fixture.git,30.0,228,32,0,19,17,400,290,44,14,Python,2019,SE
SVWebViewController,git://github.com/TransitApp/SVWebViewController.git,32.0,179,30,0,3,48,346,2625,536,123,Objective-C,2017,SE
bioformats,git://github.com/openmicroscopy/bioformats.git,99.0,20706,135,0,165,56,428,204,195,25,Java,2019,SE
Stash,git://github.com/tedious/Stash.git,50.0,794,123,15,22,42,447,917,126,36,PHP,2019,SE
rbvmomi,git://github.com/vmware/rbvmomi.git,33.0,677,76,24,29,27,454,295,168,42,Ruby,2019,SE
fpm-cookery,git://github.com/bernd/fpm-cookery.git,33.0,591,75,0,44,25,429,451,88,25,Ruby,2019,SE
Products.TinyMCE,git://github.com/plone/Products.TinyMCE.git,154.0,2155,16,0,96,20,357,19,67,160,Python,2018,SE
dnsrecon,git://github.com/darkoperator/dnsrecon.git,32.0,366,39,9,9,14,468,1137,288,86,Python,2019,SE
WebSocket-Node,git://github.com/theturtle32/WebSocket-Node.git,42.0,521,242,0,52,42,452,2846,502,138,JavaScript,2019,SE
imeji,git://github.com/imeji-community/imeji.git,42.0,4873,1084,6,18,31,252,14,18,25,Java,2016,SE
cuisine,git://github.com/sebastien/cuisine.git,55.0,424,80,0,12,25,365,1243,159,50,Python,2018,SE
ocaml.org,git://github.com/ocaml/ocaml.org.git,144.0,2750,436,0,1,123,408,250,268,29,OCaml,2019,SE
melpa,git://github.com/melpa/melpa.git,1151.0,10550,766,0,0,54,426,1898,1761,92,Emacs Lisp,2019,SE
gorp,git://github.com/go-gorp/gorp.git,67.0,526,115,5,20,104,415,3252,359,115,Go,2019,SE
polyglossia,git://github.com/reutenauer/polyglossia.git,36.0,1636,236,0,33,6,428,99,38,17,TeX,2019,SE
