Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
ResponsiveSlides.js,git://github.com/viljamis/ResponsiveSlides.js.git,14.0,249,178,0,15,166,243,3379,1599,211,JavaScript,2016,SE
AppChan,git://github.com/zixaphir/AppChan.git,12.0,831,127,0,0,17,41,15,2,2,,2012,SE
minicart,git://github.com/jeffharrell/minicart.git,10.0,354,233,0,18,64,290,494,209,49,JavaScript,2016,SE
javascript-state-machine,git://github.com/jakesgordon/javascript-state-machine.git,12.0,164,88,0,13,52,371,6733,875,261,JavaScript,2018,SE
MobArena,git://github.com/garbagemule/MobArena.git,14.0,875,424,4,16,67,444,121,133,26,Java,2019,SE
pydpiper,git://github.com/Mouse-Imaging-Centre/pydpiper.git,10.0,1626,291,25,38,136,446,20,8,13,Python,2019,SE
notp,git://github.com/guyht/notp.git,14.0,67,10,1,3,11,209,541,60,17,JavaScript,2015,SE
factoid,git://github.com/PathwayCommons/factoid.git,11.0,1499,425,0,7,4,402,13,7,7,JavaScript,2019,SE
AutoReferee,git://github.com/rmct/AutoReferee.git,12.0,1051,156,5,24,47,272,28,17,13,Java,2017,SE
jaws,git://github.com/jaws-project/jaws.git,11.0,10721,155,0,0,23,422,32,15,20,PHP,2019,SE
Arelle,git://github.com/Arelle/Arelle.git,12.0,2496,0,0,10,0,443,227,151,62,Python,2019,SE
phenotypes2genotypes,git://github.com/KonradZych/phenotypes2genotypes.git,9.0,1081,39,0,21,13,362,4,5,2,R,2018,SE
devilspie2,git://github.com/gusnan/devilspie2.git,8.0,700,11,0,36,15,142,71,7,7,C,2014,SE
isp_unity,git://github.com/aruntomar/isp_unity.git,8.0,93,4,0,5,14,231,28,10,9,Ruby,2016,SE
Arkestra,git://github.com/evildmp/Arkestra.git,14.0,1155,39,0,0,38,257,146,28,12,Python,2016,SE
Oggetto-Coding-Standard,git://github.com/OggettoWeb/Oggetto-Coding-Standard.git,9.0,53,13,4,4,25,409,3,9,2,PHP,2019,SE
SolrSearch,git://github.com/scholarslab/SolrSearch.git,13.0,917,111,5,10,15,219,19,24,5,PHP,2015,SE
instant-markdown-d,git://github.com/suan/instant-markdown-d.git,12.0,74,14,2,4,17,408,136,94,6,CSS,2019,SE
spritesheet,git://github.com/skylarkstudio/spritesheet.git,10.0,49,2,0,0,7,359,41,25,8,Haxe,2018,SE
Trello-Bookmarklet,git://github.com/danlec/Trello-Bookmarklet.git,10.0,45,2,0,0,11,192,197,63,13,JavaScript,2015,SE
gh.el,git://github.com/sigma/gh.el.git,23.0,365,30,0,27,13,354,227,67,20,Emacs Lisp,2018,SE
deck.js,git://github.com/imakewebthings/deck.js.git,16.0,259,120,0,3,27,258,5392,656,137,JavaScript,2016,SE
ljsyscall,git://github.com/justincormack/ljsyscall.git,27.0,5206,97,0,12,72,365,398,50,34,Lua,2018,SE
monkey,git://github.com/monkey/monkey.git,23.0,3506,164,1,54,52,421,481,139,38,C,2019,SE
json_spec,git://github.com/collectiveidea/json_spec.git,19.0,181,38,0,18,7,305,903,110,24,Ruby,2017,SE
numl,git://github.com/sethjuarez/numl.git,15.0,434,36,0,0,12,350,430,112,75,C#,2018,SE
backbone-deep-model,git://github.com/powmedia/backbone-deep-model.git,25.0,137,0,0,14,0,172,662,163,24,JavaScript,2015,SE
onebusaway-android,git://github.com/OneBusAway/onebusaway-android.git,24.0,2285,477,69,85,164,443,357,221,31,Java,2019,SE
onebusaway-gtfs-modules,git://github.com/OneBusAway/onebusaway-gtfs-modules.git,28.0,970,34,0,107,23,409,81,70,17,Java,2019,SE
td,git://github.com/treasure-data/td.git,29.0,1434,37,0,163,13,447,40,16,76,Ruby,2019,SE
SiriProxy,git://github.com/plamoni/SiriProxy.git,26.0,196,493,0,5,20,96,2153,376,142,Ruby,2013,SE
CaseConversion,git://github.com/jdavisclark/CaseConversion.git,16.0,77,10,0,0,15,299,269,40,5,Python,2017,SE
xapi-storage,git://github.com/xapi-project/xapi-storage.git,17.0,681,16,14,40,12,414,8,16,33,Python,2019,SE
jira-api-restclient,git://github.com/chobie/jira-api-restclient.git,25.0,179,46,0,1,32,402,208,123,23,PHP,2019,SE
php-webdriver,git://github.com/instaclick/php-webdriver.git,20.0,255,59,13,35,4,421,327,53,17,PHP,2019,SE
Adafruit-ST7735-Library,git://github.com/adafruit/Adafruit-ST7735-Library.git,17.0,212,55,37,37,7,450,275,203,50,C++,2019,SE
gradle-js-plugin,git://github.com/eriwen/gradle-js-plugin.git,26.0,268,71,0,19,61,426,375,106,28,JavaScript,2019,SE
rvc,git://github.com/vmware/rvc.git,19.0,910,12,0,0,38,142,237,50,34,Ruby,2013,SE
HtmlViewer,git://github.com/BerndGabriel/HtmlViewer.git,20.0,1017,142,3,7,50,469,235,93,64,Pascal,2019,SE
drupalcores,git://github.com/ericduran/drupalcores.git,22.0,167,22,0,1,12,172,36,75,10,Ruby,2015,SE
asterisk-java,git://github.com/asterisk-java/asterisk-java.git,71.0,1777,102,3,15,34,467,298,241,78,Java,2019,SE
github-plugin,git://github.com/jenkinsci/github-plugin.git,55.0,654,0,62,75,0,470,237,330,141,Java,2019,SE
formhub,git://github.com/SEL-Columbia/formhub.git,49.0,5978,587,0,1,111,199,259,168,47,JavaScript,2015,SE
litecoin-old,git://github.com/coblee/litecoin-old.git,92.0,2012,7,0,57,12,40,42,10,2,TypeScript,2012,SE
Korma,git://github.com/korma/Korma.git,63.0,491,166,0,20,73,335,1426,232,44,Clojure,2018,SE
winston-mongodb,git://github.com/winstonjs/winston-mongodb.git,30.0,218,98,13,42,7,443,219,102,13,JavaScript,2019,SE
eea.facetednavigation,git://github.com/eea/eea.facetednavigation.git,72.0,1241,93,22,101,19,411,14,53,96,Python,2019,SE
7XX-rfc,git://github.com/joho/7XX-rfc.git,46.0,165,44,0,0,5,411,3441,271,95,Makefile,2019,SE
profanity,git://github.com/boothj5/profanity.git,71.0,5592,870,4,43,87,411,846,113,60,C,2019,SE
smuxi,git://github.com/meebey/smuxi.git,44.0,3910,19,0,76,22,423,141,38,19,C#,2019,SE
swagger-js,git://github.com/swagger-api/swagger-js.git,175.0,2163,626,98,179,70,409,1983,690,93,JavaScript,2019,SE
crowbar,git://github.com/crowbar/crowbar.git,98.0,4996,71,0,12,41,440,759,291,103,Shell,2019,SE
LiipThemeBundle,git://github.com/liip/LiipThemeBundle.git,52.0,385,64,20,20,21,456,290,77,47,PHP,2019,SE
WordPress-Coding-Standards,git://github.com/WordPress-Coding-Standards/WordPress-Coding-Standards.git,54.0,2567,661,23,26,194,448,1747,297,82,PHP,2019,SE
boomerang,git://github.com/akamai/boomerang.git,31.0,2226,199,3,3,21,411,1362,246,94,JavaScript,2019,SE
SVWebViewController,git://github.com/TransitApp/SVWebViewController.git,32.0,179,30,0,3,48,346,2625,536,123,Objective-C,2017,SE
buildout.coredev,git://github.com/plone/buildout.coredev.git,338.0,18046,41,0,2,7,429,66,73,167,Python,2019,SE
scalikejdbc,git://github.com/scalikejdbc/scalikejdbc.git,86.0,2526,376,41,148,32,420,1060,201,74,Scala,2019,SE
heroku-buildpack-ruby,git://github.com/heroku/heroku-buildpack-ruby.git,57.0,1885,288,24,195,63,447,648,1707,112,Ruby,2019,SE
