Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
awesim,git://github.com/saroele/awesim.git,10.0,238,7,0,0,12,174,39,11,16,Python,2014,SE
viewshare,git://github.com/LibraryOfCongress/viewshare.git,10.0,1148,44,5,33,18,185,36,13,11,JavaScript,2014,SE
spring-android,git://github.com/spring-projects/spring-android.git,8.0,507,17,0,11,12,447,704,276,92,Java,2019,SE
portico,git://github.com/openlvc/portico.git,8.0,561,99,2,5,111,438,84,53,39,Java,2019,SE
starrs,git://github.com/cohoe/starrs.git,10.0,1618,236,0,0,23,386,14,6,7,PLpgSQL,2018,SE
forgetIT,git://github.com/dhbw-horb/forgetIT.git,10.0,73,20,0,0,12,7,8,4,7,Java,2011,SE
Adauth,git://github.com/Arcath/Adauth.git,12.0,175,35,4,17,16,225,183,29,11,Ruby,2015,SE
paperclip_database,git://github.com/softace/paperclip_database.git,8.0,136,8,0,20,7,409,22,39,5,Ruby,2019,SE
documentation,git://github.com/citation-style-language/documentation.git,9.0,561,21,0,0,22,190,13,14,5,Python,2014,SE
minicart,git://github.com/jeffharrell/minicart.git,10.0,354,233,0,18,64,290,494,209,49,JavaScript,2016,SE
flexnav,git://github.com/mrjasonweaver/flexnav.git,10.0,196,115,12,13,74,152,1219,430,106,CSS,2014,SE
linum-relative,git://github.com/coldnew/linum-relative.git,10.0,72,23,2,3,11,312,145,20,9,Emacs Lisp,2018,SE
redaxo_ycom,git://github.com/yakamara/redaxo_ycom.git,14.0,416,185,0,7,16,422,47,30,11,PHP,2019,SE
mosaic,git://github.com/ProjectMOSAIC/mosaic.git,13.0,2854,647,10,39,79,414,77,25,9,HTML,2019,SE
mikidown,git://github.com/ShadowKyogre/mikidown.git,9.0,399,51,0,22,15,231,104,24,7,Python,2016,SE
QuantitativeReporting,git://github.com/QIICR/QuantitativeReporting.git,10.0,841,132,1,1,18,414,10,16,12,Python,2019,SE
Dime,git://github.com/phpugl/Dime.git,14.0,368,63,0,13,17,244,33,17,4,PHP,2016,SE
perfwatcher,git://github.com/perfwatcher/perfwatcher.git,8.0,411,38,0,10,11,191,38,9,8,PHP,2015,SE
JMeter-Rabbit-AMQP,git://github.com/jlavallee/JMeter-Rabbit-AMQP.git,9.0,74,8,0,0,22,272,107,116,17,Java,2017,SE
Arelle,git://github.com/Arelle/Arelle.git,12.0,2496,0,0,10,0,443,227,151,62,Python,2019,SE
api-checker,git://github.com/rackerlabs/api-checker.git,24.0,1298,65,0,55,33,413,9,17,21,Scala,2019,SE
role-strategy-plugin,git://github.com/jenkinsci/role-strategy-plugin.git,21.0,384,0,6,26,0,468,60,102,133,Java,2019,SE
supply_drop,git://github.com/pitluga/supply_drop.git,24.0,169,27,0,23,7,225,244,34,14,Ruby,2015,SE
ijson,git://github.com/isagalaev/ijson.git,15.0,174,48,0,14,9,279,591,72,16,Python,2016,SE
LateralGM,git://github.com/IsmAvatar/LateralGM.git,18.0,1622,205,67,67,58,412,58,21,12,Java,2019,SE
PowerArgs,git://github.com/adamabdelhamed/PowerArgs.git,15.0,609,95,0,0,13,402,404,52,31,C#,2019,SE
libtorrent,git://github.com/rakshasa/libtorrent.git,24.0,1486,97,0,7,29,426,752,182,65,C++,2019,SE
FreeStreamer,git://github.com/muhku/FreeStreamer.git,19.0,999,249,0,215,152,428,1912,412,95,Objective-C,2019,SE
grails-audit-logging-plugin,git://github.com/robertoschwald/grails-audit-logging-plugin.git,22.0,590,136,20,30,18,411,44,52,11,Groovy,2019,SE
nitrogen,git://github.com/l3ib/nitrogen.git,20.0,339,68,2,3,36,469,154,20,9,C++,2019,SE
tldextract,git://github.com/john-kurkowski/tldextract.git,27.0,327,95,0,35,15,458,1111,153,51,Python,2019,SE
deck.js,git://github.com/imakewebthings/deck.js.git,16.0,259,120,0,3,27,258,5392,656,137,JavaScript,2016,SE
mate-terminal,git://github.com/mate-desktop/mate-terminal.git,28.0,442,112,2,50,56,423,69,51,21,C,2019,SE
kobuki,git://github.com/yujinrobot/kobuki.git,22.0,1366,312,0,50,30,411,119,121,30,C++,2019,SE
SiriProxy,git://github.com/plamoni/SiriProxy.git,26.0,196,493,0,5,20,96,2153,376,142,Ruby,2013,SE
spree_address_book,git://github.com/spree-contrib/spree_address_book.git,24.0,212,36,0,0,11,457,94,230,14,Ruby,2019,SE
lldpd,git://github.com/vincentbernat/lldpd.git,24.0,1902,239,2,54,27,458,360,111,55,C,2019,SE
q,git://github.com/harelba/q.git,19.0,317,85,6,30,63,409,7231,324,175,Python,2019,SE
follow,git://github.com/iriscouch/follow.git,25.0,308,23,0,24,37,327,381,80,17,JavaScript,2017,SE
playthecall-2013,git://github.com/playthecall/playthecall-2013.git,17.0,639,89,0,0,42,83,13,6,8,JavaScript,2013,SE
SonataBlockBundle,git://github.com/sonata-project/SonataBlockBundle.git,66.0,1008,118,32,63,3,410,321,133,32,PHP,2019,SE
SublimeGDB,git://github.com/quarnster/SublimeGDB.git,34.0,200,61,0,0,14,413,332,93,27,Python,2019,SE
mongoid-history,git://github.com/mongoid/mongoid-history.git,44.0,402,79,2,43,30,457,366,124,17,Ruby,2019,SE
puppet-puppet,git://github.com/theforeman/puppet-puppet.git,45.0,689,106,0,47,8,407,79,200,15,Puppet,2019,SE
crayon-syntax-highlighter,git://github.com/aramk/crayon-syntax-highlighter.git,57.0,860,172,0,39,186,311,1034,230,54,PHP,2018,SE
frappe,git://github.com/frappe/frappe.git,199.0,22859,1385,832,840,437,445,1402,1065,163,Python,2019,SE
rails-style-guide,git://github.com/rubocop-hq/rails-style-guide.git,89.0,379,33,0,0,23,428,5872,1051,263,,2019,SE
axlsx,git://github.com/randym/axlsx.git,84.0,1301,264,0,18,182,421,2497,698,68,Ruby,2019,SE
gae-boilerplate,git://github.com/coto/gae-boilerplate.git,54.0,935,115,2,7,43,408,697,206,93,Python,2019,SE
onebusaway-application-modules,git://github.com/OneBusAway/onebusaway-application-modules.git,47.0,3239,58,0,48,69,408,163,109,31,Java,2019,SE
framework,git://github.com/goaop/framework.git,36.0,3881,274,20,32,8,459,1342,126,88,PHP,2019,SE
Hotot,git://github.com/lyricat/Hotot.git,89.0,2241,261,0,7,152,202,504,144,37,JavaScript,2015,SE
beautiful-docs,git://github.com/PharkMillups/beautiful-docs.git,68.0,227,25,0,0,5,257,4664,321,202,,2016,SE
termbox-go,git://github.com/nsf/termbox-go.git,53.0,218,62,0,0,46,414,3616,298,101,Go,2019,SE
bootstrap_form,git://github.com/bootstrap-ruby/bootstrap_form.git,62.0,723,243,14,21,44,415,1429,326,51,Ruby,2019,SE
powder,git://github.com/powder-rb/powder.git,56.0,233,41,0,22,12,349,1305,75,19,Ruby,2017,SE
mozillians,git://github.com/mozilla/mozillians.git,105.0,5773,65,73,186,25,447,274,362,48,Python,2019,SE
zpanelx,git://github.com/zpanel/zpanelx.git,49.0,1742,55,3,15,49,175,363,283,68,PHP,2014,SE
sandbox,git://github.com/sonata-project/sandbox.git,43.0,1170,219,0,0,15,239,254,216,53,PHP,2016,SE
