Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
traceroute,git://github.com/amatsuda/traceroute.git,10.0,153,12,0,14,8,390,735,29,15,Ruby,2018,SE
Tir,git://github.com/mongrel2/Tir.git,10.0,150,3,1,2,9,121,252,26,12,Lua,2013,SE
neoclipse,git://github.com/neo4j-contrib/neoclipse.git,13.0,384,16,0,0,55,186,204,143,51,Java,2014,SE
mwf,git://github.com/ucla/mwf.git,10.0,1063,143,0,27,16,77,86,28,14,JavaScript,2012,SE
tilelive-mapnik,git://github.com/mapbox/tilelive-mapnik.git,14.0,318,67,0,41,14,355,74,51,92,JavaScript,2018,SE
Minechem,git://github.com/perky/Minechem.git,11.0,273,95,0,8,21,56,23,10,10,Java,2013,SE
protobuf,git://github.com/chrisdew/protobuf.git,13.0,1539,23,3,3,12,415,223,78,18,C++,2019,SE
obfuscate_id,git://github.com/namick/obfuscate_id.git,13.0,78,17,3,5,12,166,337,131,10,Ruby,2015,SE
Dime,git://github.com/phpugl/Dime.git,14.0,368,63,0,13,17,244,33,17,4,PHP,2016,SE
andFHEM,git://github.com/klassm/andFHEM.git,12.0,2846,1284,52,125,29,415,53,18,12,Kotlin,2019,SE
llgo,git://github.com/go-llvm/llgo.git,14.0,1001,65,1,1,22,165,1012,84,63,Go,2015,SE
octave-doctest,git://github.com/catch22/octave-doctest.git,9.0,648,115,7,8,25,456,13,5,4,MATLAB,2019,SE
node-tar,git://github.com/npm/node-tar.git,12.0,564,167,0,80,9,455,510,109,47,JavaScript,2019,SE
CoilSnake,git://github.com/mrtenda/CoilSnake.git,10.0,531,136,15,15,16,408,97,25,15,Python,2019,SE
minicart,git://github.com/jeffharrell/minicart.git,10.0,354,233,0,18,64,290,494,209,49,JavaScript,2016,SE
nabu,git://github.com/nabu-catalog/nabu.git,10.0,1809,545,0,1,54,441,13,7,9,Ruby,2019,SE
django-boundaryservice,git://github.com/newsapps/django-boundaryservice.git,11.0,103,6,0,3,24,154,82,40,10,Python,2014,SE
sage-patchbot,git://github.com/sagemath/sage-patchbot.git,13.0,773,55,6,59,33,409,7,12,6,Python,2019,SE
CouchCocoa,git://github.com/couchbaselabs/CouchCocoa.git,12.0,268,14,0,8,25,169,220,70,146,Objective-C,2014,SE
Oggetto-Coding-Standard,git://github.com/OggettoWeb/Oggetto-Coding-Standard.git,9.0,53,13,4,4,25,409,3,9,2,PHP,2019,SE
elasticsearch-river-mongodb,git://github.com/richardwilly98/elasticsearch-river-mongodb.git,21.0,771,300,0,32,143,216,1076,221,83,Java,2016,SE
mate-terminal,git://github.com/mate-desktop/mate-terminal.git,28.0,442,112,2,50,56,423,69,51,21,C,2019,SE
Multicorn,git://github.com/Kozea/Multicorn.git,29.0,2295,104,3,19,65,445,523,118,59,Python,2019,SE
jquery-oembed-all,git://github.com/starfishmod/jquery-oembed-all.git,19.0,210,38,0,1,47,178,389,170,22,JavaScript,2014,SE
osm-tasking-manager,git://github.com/hotosm/osm-tasking-manager.git,18.0,752,106,0,3,95,157,84,27,12,CSS,2014,SE
mothur,git://github.com/mothur/mothur.git,22.0,2793,540,35,45,20,409,176,85,36,C++,2019,SE
moodle-format_grid,git://github.com/gjb2048/moodle-format_grid.git,20.0,477,66,78,129,14,409,18,36,7,PHP,2019,SE
syncCto,git://github.com/menatwork/syncCto.git,15.0,859,201,2,75,69,433,24,14,20,PHP,2019,SE
node-spdy,git://github.com/spdy-http2/node-spdy.git,24.0,825,221,0,211,44,454,2604,200,84,JavaScript,2019,SE
CoverflowAltTab,git://github.com/dmo60/CoverflowAltTab.git,25.0,184,51,5,13,31,411,190,64,21,JavaScript,2019,SE
ruby-gpgme,git://github.com/ueno/ruby-gpgme.git,15.0,358,41,0,28,49,447,192,77,18,Ruby,2019,SE
recommendable,git://github.com/davidcelis/recommendable.git,20.0,336,82,6,9,12,326,1312,115,45,Ruby,2018,SE
silverstripe-recaptcha,git://github.com/chillu/silverstripe-recaptcha.git,25.0,115,14,6,20,7,469,24,57,3,PHP,2019,SE
geany-themes,git://github.com/codebrainz/geany-themes.git,15.0,208,13,0,1,10,460,506,136,43,Python,2019,SE
CGP,git://github.com/pommi/CGP.git,27.0,438,72,0,6,23,428,218,88,38,JavaScript,2019,SE
coworfing,git://github.com/nukomeet/coworfing.git,28.0,1161,45,0,1,34,151,32,21,6,Ruby,2015,SE
GradleFx,git://github.com/GradleFx/GradleFx.git,29.0,612,128,3,21,58,302,131,63,17,Groovy,2017,SE
xapi-storage,git://github.com/xapi-project/xapi-storage.git,17.0,681,16,14,40,12,414,8,16,33,Python,2019,SE
Shiboken,git://github.com/pyside/Shiboken.git,22.0,2253,3,0,76,9,250,60,21,11,C++,2015,SE
RZUtils,git://github.com/Raizlabs/RZUtils.git,26.0,375,10,14,15,20,397,123,22,47,Objective-C,2018,SE
MinecraftForge,git://github.com/MinecraftForge/MinecraftForge.git,230.0,7184,2947,0,51,121,411,3503,1611,404,Java,2019,SE
onebusaway-iphone,git://github.com/OneBusAway/onebusaway-iphone.git,33.0,2544,558,35,45,66,409,212,121,30,Objective-C,2019,SE
java-faker,git://github.com/DiUS/java-faker.git,47.0,678,118,0,21,26,445,1588,354,107,Java,2019,SE
ceylon.language,git://github.com/ceylon/ceylon.language.git,35.0,6743,620,0,14,73,225,159,60,34,Java,2016,SE
cyclus,git://github.com/cyclus/cyclus.git,41.0,6809,557,40,48,95,411,42,52,14,C++,2019,SE
percol,git://github.com/mooz/percol.git,39.0,409,28,1,8,33,458,2846,141,91,Python,2019,SE
dropzone,git://github.com/enyo/dropzone.git,56.0,793,803,31,102,848,333,14671,3207,423,JavaScript,2018,SE
silverstripe-translatable,git://github.com/silverstripe/silverstripe-translatable.git,49.0,275,128,16,23,29,386,59,82,22,PHP,2018,SE
ueberDB,git://github.com/Pita/ueberDB.git,38.0,262,23,0,0,16,449,201,74,16,JavaScript,2019,SE
fpm-cookery,git://github.com/bernd/fpm-cookery.git,33.0,591,75,0,44,25,429,451,88,25,Ruby,2019,SE
essential-js-design-patterns,git://github.com/addyosmani/essential-js-design-patterns.git,68.0,537,69,3,6,24,372,3860,675,172,HTML,2018,SE
http,git://github.com/httprb/http.git,62.0,312,198,0,89,59,428,2552,223,50,Ruby,2019,SE
hedis,git://github.com/informatikr/hedis.git,30.0,557,45,0,58,20,460,264,62,7,Haskell,2019,SE
jQuery-Tagit,git://github.com/hailwood/jQuery-Tagit.git,34.0,164,31,0,0,27,278,269,112,18,CSS,2016,SE
winston-mongodb,git://github.com/winstonjs/winston-mongodb.git,30.0,218,98,13,42,7,443,219,102,13,JavaScript,2019,SE
github,git://github.com/piotrmurach/github.git,96.0,2059,174,0,85,20,429,1039,296,49,Ruby,2019,SE
puppet-foreman,git://github.com/theforeman/puppet-foreman.git,58.0,771,89,0,50,6,407,96,245,16,Ruby,2019,SE
zookeepr,git://github.com/zookeepr/zookeepr.git,48.0,6482,81,0,0,107,306,71,94,10,XSLT,2017,SE
natural,git://github.com/NaturalNode/natural.git,112.0,1226,190,0,23,80,450,8973,836,309,JavaScript,2019,SE
