Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
browsehappy,git://github.com/WordPress/browsehappy.git,11.0,74,30,0,0,11,411,84,34,12,PHP,2019,SE
AppChan,git://github.com/zixaphir/AppChan.git,12.0,831,127,0,0,17,41,15,2,2,,2012,SE
offeneskoeln,git://github.com/marians/offeneskoeln.git,8.0,304,68,0,1,41,94,17,9,7,JavaScript,2013,SE
growl-for-linux,git://github.com/mattn/growl-for-linux.git,13.0,441,33,1,19,17,288,213,23,19,C,2016,SE
gitreflow,git://github.com/reenhanced/gitreflow.git,14.0,201,90,2,45,13,412,1448,62,27,Ruby,2019,SE
cmb_field_map,git://github.com/mustardBees/cmb_field_map.git,8.0,59,31,14,14,20,343,110,49,15,PHP,2018,SE
ruby-oci8,git://github.com/kubo/ruby-oci8.git,13.0,673,171,1,45,16,435,141,71,18,Ruby,2019,SE
minima,git://github.com/marcobarbosa/minima.git,11.0,269,28,0,0,19,43,46,11,3,PHP,2011,SE
CalendR,git://github.com/yohang/CalendR.git,8.0,238,17,1,17,9,413,449,55,26,PHP,2019,SE
nabu,git://github.com/nabu-catalog/nabu.git,10.0,1809,545,0,1,54,441,13,7,9,Ruby,2019,SE
bubbletree,git://github.com/okfn/bubbletree.git,12.0,185,19,0,2,24,317,152,73,35,JavaScript,2017,SE
stanford-core-nlp,git://github.com/louismullie/stanford-core-nlp.git,10.0,199,23,0,0,15,263,418,68,34,Ruby,2017,SE
sshfs,git://github.com/osxfuse/sshfs.git,12.0,269,25,1,4,24,285,727,82,39,C,2017,SE
nginx-statsd,git://github.com/zebrafishlabs/nginx-statsd.git,8.0,22,4,1,1,11,231,359,95,34,C,2016,SE
smtp4dev,git://github.com/rnwood/smtp4dev.git,10.0,389,54,115,115,15,414,720,110,60,C#,2019,SE
JMeter-Rabbit-AMQP,git://github.com/jlavallee/JMeter-Rabbit-AMQP.git,9.0,74,8,0,0,22,272,107,116,17,Java,2017,SE
fortran90.org,git://github.com/certik/fortran90.org.git,12.0,149,3,0,0,14,414,42,11,9,Python,2019,SE
python-ebay,git://github.com/roopeshvaddepally/python-ebay.git,8.0,120,13,0,0,10,139,91,50,15,Python,2014,SE
hamlbars,git://github.com/jamesotron/hamlbars.git,12.0,118,33,0,6,10,143,182,42,8,Ruby,2014,SE
grails-console,git://github.com/sheehan/grails-console.git,11.0,174,47,0,0,12,297,66,32,9,Groovy,2017,SE
Gecko-Profiler-Addon,git://github.com/bgirard/Gecko-Profiler-Addon.git,26.0,679,8,0,0,28,288,53,36,6,JavaScript,2017,SE
magnum,git://github.com/mosra/magnum.git,21.0,7411,226,10,18,34,469,2764,291,188,C++,2019,SE
grid,git://github.com/palasthotel/grid.git,23.0,1023,396,24,72,51,412,23,7,12,PHP,2019,SE
spree_flexi_variants,git://github.com/jsqu99/spree_flexi_variants.git,23.0,350,43,0,1,11,150,115,147,10,Ruby,2014,SE
domina,git://github.com/levand/domina.git,19.0,224,27,0,0,11,167,416,43,22,Clojure,2015,SE
MassiveUnit,git://github.com/massiveinteractive/MassiveUnit.git,21.0,357,91,1,50,20,470,162,49,87,Haxe,2019,SE
node-statsd,git://github.com/sivy/node-statsd.git,18.0,92,18,0,1,13,198,418,175,6,JavaScript,2014,SE
CaseConversion,git://github.com/jdavisclark/CaseConversion.git,16.0,77,10,0,0,15,299,269,40,5,Python,2017,SE
ring-middleware-format,git://github.com/ngrunwald/ring-middleware-format.git,25.0,237,28,0,17,7,433,165,48,5,Clojure,2019,SE
ViTables,git://github.com/uvemas/ViTables.git,22.0,654,51,0,4,15,428,110,43,9,Python,2019,SE
PySide,git://github.com/pyside/PySide.git,19.0,1656,16,0,32,23,250,254,61,44,Python,2015,SE
gradle-js-plugin,git://github.com/eriwen/gradle-js-plugin.git,26.0,268,71,0,19,61,426,375,106,28,JavaScript,2019,SE
github-buttons,git://github.com/mdo/github-buttons.git,18.0,178,51,1,3,11,212,2548,254,60,CSS,2015,SE
Adafruit-ST7735-Library,git://github.com/adafruit/Adafruit-ST7735-Library.git,17.0,212,55,37,37,7,450,275,203,50,C++,2019,SE
todo.txt-vim,git://github.com/freitass/todo.txt-vim.git,21.0,141,22,0,0,13,284,337,92,21,VimL,2016,SE
moodle-mod_choicegroup,git://github.com/ndunand/moodle-mod_choicegroup.git,26.0,245,57,16,16,15,450,26,43,15,PHP,2019,SE
cannon.js,git://github.com/schteppe/cannon.js.git,20.0,1004,213,3,5,157,225,2643,395,132,JavaScript,2016,SE
RZUtils,git://github.com/Raizlabs/RZUtils.git,26.0,375,10,14,15,20,397,123,22,47,Objective-C,2018,SE
passport-google-oauth,git://github.com/jaredhanson/passport-google-oauth.git,22.0,109,51,0,9,40,414,667,327,20,JavaScript,2019,SE
ColdFusion,git://github.com/SublimeText/ColdFusion.git,16.0,584,103,0,0,31,260,203,71,60,Python,2017,SE
enigma-dev,git://github.com/enigma-dev/enigma-dev.git,55.0,4561,567,1,4,98,411,159,74,27,C++,2019,SE
luaposix,git://github.com/luaposix/luaposix.git,41.0,1038,181,14,59,20,456,342,100,21,C,2019,SE
gl-matrix,git://github.com/toji/gl-matrix.git,66.0,544,183,7,15,43,428,3394,544,161,JavaScript,2019,SE
django-cumulus,git://github.com/django-cumulus/django-cumulus.git,39.0,449,62,0,34,19,467,134,95,7,Python,2019,SE
puppet-mcollective,git://github.com/voxpupuli/puppet-mcollective.git,79.0,594,58,0,40,24,456,120,200,115,Ruby,2019,SE
transifex-client,git://github.com/transifex/transifex-client.git,40.0,668,96,14,36,44,402,110,68,44,Python,2019,SE
clcache,git://github.com/frerich/clcache.git,35.0,992,73,3,12,37,469,275,63,33,Python,2019,SE
etsource,git://github.com/quintel/etsource.git,46.0,8203,696,0,37,66,426,9,2,18,Ruby,2019,SE
synfig,git://github.com/synfig/synfig.git,57.0,9546,328,10,87,301,448,635,135,48,C++,2019,SE
puppet-nginx,git://github.com/voxpupuli/puppet-nginx.git,277.0,1932,375,0,37,69,447,451,861,75,Ruby,2019,SE
ey-docs,git://github.com/engineyard/ey-docs.git,32.0,1527,56,0,0,16,98,29,12,109,JavaScript,2013,SE
melpa,git://github.com/melpa/melpa.git,1151.0,10550,766,0,0,54,426,1898,1761,92,Emacs Lisp,2019,SE
EvaP,git://github.com/fsr-itse/EvaP.git,56.0,3232,671,0,0,62,413,53,93,15,Python,2019,SE
i18n-node,git://github.com/mashpie/i18n-node.git,55.0,462,148,2,16,135,456,2467,406,38,JavaScript,2019,SE
Flexget,git://github.com/Flexget/Flexget.git,245.0,14047,1087,1,1413,71,456,1092,434,101,Python,2019,SE
7XX-rfc,git://github.com/joho/7XX-rfc.git,46.0,165,44,0,0,5,411,3441,271,95,Makefile,2019,SE
namecoin-legacy,git://github.com/namecoin/namecoin-legacy.git,69.0,1308,79,2,134,38,173,442,183,70,C++,2015,SE
Front-end-Developer-Interview-Questions,git://github.com/h5bp/Front-end-Developer-Interview-Questions.git,190.0,782,92,0,0,5,408,43015,8664,2409,HTML,2019,SE
assetic,git://github.com/kriswallsmith/assetic.git,129.0,1153,215,4,26,220,304,3806,572,137,PHP,2016,SE
