Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
backbone-tastypie,git://github.com/PaulUithol/backbone-tastypie.git,10.0,75,21,1,1,9,169,482,83,24,JavaScript,2014,SE
factoid,git://github.com/PathwayCommons/factoid.git,11.0,1499,425,0,7,4,402,13,7,7,JavaScript,2019,SE
froide,git://github.com/okfde/froide.git,14.0,4602,214,0,4,61,448,193,63,27,Python,2019,SE
Pyrseas,git://github.com/perseas/Pyrseas.git,14.0,706,147,0,18,25,453,254,46,17,Python,2019,SE
SCION,git://github.com/jbeard4/SCION.git,8.0,1099,295,7,31,42,368,138,27,18,JavaScript,2018,SE
TICoreDataSync,git://github.com/nothirst/TICoreDataSync.git,8.0,692,60,0,5,25,117,829,64,57,Objective-C,2013,SE
tools,git://github.com/raspberrypi/tools.git,13.0,88,44,0,0,34,411,1359,727,220,C++,2019,SE
stanford-core-nlp,git://github.com/louismullie/stanford-core-nlp.git,10.0,199,23,0,0,15,263,418,68,34,Ruby,2017,SE
3bmd,git://github.com/3b/3bmd.git,9.0,80,9,0,0,13,341,48,10,9,Common Lisp,2017,SE
figaro,git://github.com/laserlemon/figaro.git,13.0,249,142,0,21,47,402,3538,254,50,Ruby,2019,SE
neoclipse,git://github.com/neo4j-contrib/neoclipse.git,13.0,384,16,0,0,55,186,204,143,51,Java,2014,SE
prestapyt,git://github.com/prestapyt/prestapyt.git,9.0,93,13,1,12,21,411,51,73,15,Python,2019,SE
jstat,git://github.com/jstat/jstat.git,11.0,640,89,0,50,34,456,1382,216,62,JavaScript,2019,SE
brainiac,git://github.com/cmonty/brainiac.git,14.0,192,18,0,0,11,165,46,21,9,Clojure,2015,SE
smoke.js,git://github.com/hxgf/smoke.js.git,9.0,56,24,0,0,14,364,938,112,27,JavaScript,2018,SE
Moodle-block_progress,git://github.com/deraadt/Moodle-block_progress.git,8.0,158,13,0,43,1,237,26,50,9,PHP,2016,SE
scielo-manager,git://github.com/scieloorg/scielo-manager.git,13.0,2853,436,71,87,60,331,15,12,13,Python,2017,SE
django-chartit,git://github.com/chartit/django-chartit.git,13.0,201,36,0,7,11,334,476,166,39,Python,2018,SE
Minechem,git://github.com/perky/Minechem.git,11.0,273,95,0,8,21,56,23,10,10,Java,2013,SE
octave-doctest,git://github.com/catch22/octave-doctest.git,9.0,648,115,7,8,25,456,13,5,4,MATLAB,2019,SE
dhewm3,git://github.com/dhewm/dhewm3.git,16.0,593,153,8,8,38,412,1004,219,108,C++,2019,SE
LateralGM,git://github.com/IsmAvatar/LateralGM.git,18.0,1622,205,67,67,58,412,58,21,12,Java,2019,SE
ToMaTo,git://github.com/GLab/ToMaTo.git,15.0,5313,703,0,68,138,311,30,18,9,Python,2017,SE
Orebfuscator,git://github.com/lishid/Orebfuscator.git,16.0,236,145,28,28,47,377,83,84,19,Java,2018,SE
asciinema-server,git://github.com/asciinema/asciinema-server.git,25.0,2319,217,0,12,40,456,1528,192,42,Elixir,2019,SE
adaptagrams,git://github.com/mjwybrow/adaptagrams.git,19.0,1207,4,0,0,18,445,136,38,22,C++,2019,SE
GradleFx,git://github.com/GradleFx/GradleFx.git,29.0,612,128,3,21,58,302,131,63,17,Groovy,2017,SE
jquery-textfill,git://github.com/jquery-textfill/jquery-textfill.git,18.0,130,27,1,15,17,318,512,138,13,JavaScript,2018,SE
Hive-JSON-Serde,git://github.com/rcongiu/Hive-JSON-Serde.git,25.0,326,102,0,13,54,438,624,357,65,Java,2019,SE
ctrl,git://github.com/serby/ctrl.git,15.0,743,50,0,0,18,62,77,14,9,JavaScript,2013,SE
avxsynth,git://github.com/avxsynth/avxsynth.git,18.0,257,82,0,0,24,156,190,32,39,C++,2015,SE
spring-shell,git://github.com/spring-projects/spring-shell.git,25.0,435,112,1,18,61,409,430,301,70,Java,2019,SE
kartograph.py,git://github.com/kartograph/kartograph.py.git,15.0,325,41,1,2,61,279,983,198,82,Python,2017,SE
relman-auto-nag,git://github.com/mozilla/relman-auto-nag.git,17.0,911,113,0,0,94,409,24,22,13,Python,2019,SE
syncCto,git://github.com/menatwork/syncCto.git,15.0,859,201,2,75,69,433,24,14,20,PHP,2019,SE
email_reply_parser,git://github.com/github/email_reply_parser.git,23.0,110,15,4,14,20,458,559,142,62,Ruby,2019,SE
nvmw,git://github.com/hakobera/nvmw.git,17.0,99,23,0,0,26,232,647,192,48,Batchfile,2016,SE
nori,git://github.com/savonrb/nori.git,24.0,214,33,0,34,13,261,225,68,5,Ruby,2016,SE
api-checker,git://github.com/rackerlabs/api-checker.git,24.0,1298,65,0,55,33,413,9,17,21,Scala,2019,SE
tlslite,git://github.com/trevp/tlslite.git,15.0,410,16,0,5,9,185,226,69,20,Python,2015,SE
composite,git://github.com/gwsystems/composite.git,37.0,2332,70,0,0,53,414,91,53,26,C++,2019,SE
etmodel,git://github.com/quintel/etmodel.git,46.0,6646,2463,2,25,166,450,14,5,17,Ruby,2019,SE
crowbar,git://github.com/crowbar/crowbar.git,98.0,4996,71,0,12,41,440,759,291,103,Shell,2019,SE
gvm,git://github.com/moovweb/gvm.git,59.0,619,90,0,18,128,418,4814,283,152,Shell,2019,SE
fedmsg,git://github.com/fedora-infra/fedmsg.git,48.0,1908,175,7,59,42,339,160,93,31,Python,2018,SE
natural,git://github.com/NaturalNode/natural.git,112.0,1226,190,0,23,80,450,8973,836,309,JavaScript,2019,SE
hallo,git://github.com/bergie/hallo.git,36.0,606,79,0,7,93,347,2482,343,73,CoffeeScript,2018,SE
ios-sim,git://github.com/ios-control/ios-sim.git,40.0,309,153,31,48,36,470,1362,239,88,JavaScript,2019,SE
At.js,git://github.com/ichord/At.js.git,61.0,611,322,1,42,147,413,5202,694,178,CoffeeScript,2019,SE
JMSTranslationBundle,git://github.com/schmittjoh/JMSTranslationBundle.git,78.0,451,183,7,14,77,429,391,284,26,PHP,2019,SE
vim-scala,git://github.com/derekwyatt/vim-scala.git,30.0,262,53,0,0,21,458,1074,135,38,Vim script,2019,SE
7XX-rfc,git://github.com/joho/7XX-rfc.git,46.0,165,44,0,0,5,411,3441,271,95,Makefile,2019,SE
plone.app.layout,git://github.com/plone/plone.app.layout.git,129.0,1499,28,0,162,19,429,8,29,158,Python,2019,SE
ps3mediaserver,git://github.com/ps3mediaserver/ps3mediaserver.git,35.0,2359,21,0,31,23,294,526,232,106,Java,2017,SE
ejabberd_tests,git://github.com/esl/ejabberd_tests.git,32.0,828,7,20,29,8,191,24,23,53,Erlang,2015,SE
Tomb,git://github.com/dyne/Tomb.git,45.0,982,217,0,22,33,446,711,130,54,Shell,2019,SE
idiomatic.js,git://github.com/rwaldron/idiomatic.js.git,82.0,475,44,0,0,30,447,15673,2076,771,,2019,SE
autoenv,git://github.com/kennethreitz/autoenv.git,40.0,236,85,2,4,21,409,4431,223,81,Shell,2019,SE
chaplin,git://github.com/chaplinjs/chaplin.git,91.0,1680,439,0,19,43,409,2907,246,101,CoffeeScript,2019,SE
