Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
Twitter-Mentions-as-Comments,git://github.com/benbalter/Twitter-Mentions-as-Comments.git,8.0,223,13,4,23,14,290,22,12,4,PHP,2017,SE
contao-changelanguage,git://github.com/terminal42/contao-changelanguage.git,11.0,366,133,17,35,8,411,32,26,14,PHP,2019,SE
tinyows,git://github.com/mapserver/tinyows.git,13.0,740,23,1,7,44,206,37,23,26,C,2016,SE
android-squeezer,git://github.com/nikclayton/android-squeezer.git,14.0,1474,87,0,32,466,450,73,44,13,Java,2019,SE
gitreflow,git://github.com/reenhanced/gitreflow.git,14.0,201,90,2,45,13,412,1448,62,27,Ruby,2019,SE
flexnav,git://github.com/mrjasonweaver/flexnav.git,10.0,196,115,12,13,74,152,1219,430,106,CSS,2014,SE
traceroute,git://github.com/amatsuda/traceroute.git,10.0,153,12,0,14,8,390,735,29,15,Ruby,2018,SE
DiskLruCache,git://github.com/JakeWharton/DiskLruCache.git,13.0,136,35,0,9,17,229,5232,1124,266,Java,2016,SE
factoid,git://github.com/PathwayCommons/factoid.git,11.0,1499,425,0,7,4,402,13,7,7,JavaScript,2019,SE
Arkestra,git://github.com/evildmp/Arkestra.git,14.0,1155,39,0,0,38,257,146,28,12,Python,2016,SE
split2flac,git://github.com/ftrvxmtrx/split2flac.git,8.0,140,13,0,5,10,413,236,27,20,Shell,2019,SE
Tax-Meta-Class,git://github.com/bainternet/Tax-Meta-Class.git,9.0,95,96,0,0,18,204,402,115,43,PHP,2015,SE
localpower,git://github.com/350dotorg/localpower.git,8.0,2730,126,0,28,55,83,7,2,2,JavaScript,2013,SE
post-thumbnail-editor,git://github.com/sewpafly/post-thumbnail-editor.git,14.0,219,94,0,24,24,318,32,21,2,JavaScript,2017,SE
solr-for-wordpress,git://github.com/mattweber/solr-for-wordpress.git,13.0,123,13,0,4,19,171,86,37,13,PHP,2014,SE
sage-patchbot,git://github.com/sagemath/sage-patchbot.git,13.0,773,55,6,59,33,409,7,12,6,Python,2019,SE
voxe-web,git://github.com/voxe/voxe-web.git,13.0,1178,43,0,54,29,285,17,9,5,JavaScript,2017,SE
api,git://github.com/apileipzig/api.git,10.0,192,23,0,6,21,73,15,4,4,Ruby,2012,SE
poly,git://github.com/cujojs/poly.git,11.0,196,12,2,14,9,208,143,17,7,JavaScript,2015,SE
Pure64,git://github.com/ReturnInfinity/Pure64.git,8.0,542,23,3,5,14,392,418,73,50,C,2018,SE
dhewm3,git://github.com/dhewm/dhewm3.git,16.0,593,153,8,8,38,412,1004,219,108,C++,2019,SE
developer,git://github.com/Automattic/developer.git,27.0,182,31,0,4,15,312,468,96,198,PHP,2018,SE
jquery.kinetic,git://github.com/davetayls/jquery.kinetic.git,17.0,202,70,0,18,13,374,426,94,16,JavaScript,2018,SE
dokuwiki-plugin-publish,git://github.com/cosmocode/dokuwiki-plugin-publish.git,17.0,257,15,0,24,38,459,15,27,8,PHP,2019,SE
Orebfuscator,git://github.com/lishid/Orebfuscator.git,16.0,236,145,28,28,47,377,83,84,19,Java,2018,SE
dotnetinstaller,git://github.com/dotnetinstaller/dotnetinstaller.git,23.0,683,29,4,7,37,402,160,72,13,C++,2019,SE
drupalcores,git://github.com/ericduran/drupalcores.git,22.0,167,22,0,1,12,172,36,75,10,Ruby,2015,SE
exitwp,git://github.com/thomasf/exitwp.git,26.0,111,18,0,0,22,455,662,126,17,Python,2019,SE
socialize-sdk-ios,git://github.com/socialize/socialize-sdk-ios.git,23.0,2660,26,0,127,11,286,206,50,24,Objective-C,2016,SE
Shiboken,git://github.com/pyside/Shiboken.git,22.0,2253,3,0,76,9,250,60,21,11,C++,2015,SE
gh.el,git://github.com/sigma/gh.el.git,23.0,365,30,0,27,13,354,227,67,20,Emacs Lisp,2018,SE
chef-rundeck,git://github.com/oswaldlabs/chef-rundeck.git,18.0,144,28,0,3,15,257,98,88,22,Ruby,2015,SE
openspendingjs,git://github.com/openspending-archive/openspendingjs.git,25.0,844,10,0,5,39,222,36,27,8,JavaScript,2015,SE
jibbr,git://github.com/Code52/jibbr.git,15.0,348,10,0,0,20,1,68,29,7,C#,2012,SE
kobuki,git://github.com/yujinrobot/kobuki.git,22.0,1366,312,0,50,30,411,119,121,30,C++,2019,SE
Daemon-Control,git://github.com/symkat/Daemon-Control.git,21.0,159,30,0,2,15,408,44,29,5,Perl,2019,SE
iActiveRecord,git://github.com/AlexDenisov/iActiveRecord.git,19.0,332,36,0,10,17,244,361,55,22,C,2016,SE
lettuce_webdriver,git://github.com/bbangert/lettuce_webdriver.git,26.0,185,7,2,6,9,292,79,35,12,Python,2016,SE
puppet-archive,git://github.com/camptocamp/puppet-archive.git,26.0,203,12,4,33,11,341,29,119,18,Puppet,2018,SE
BB10-Webworks-Packager,git://github.com/blackberry/BB10-Webworks-Packager.git,19.0,440,136,0,8,60,51,29,18,10,JavaScript,2013,SE
cobertura-plugin,git://github.com/jenkinsci/cobertura-plugin.git,52.0,610,22,0,45,36,470,94,113,153,Java,2019,SE
rbvmomi,git://github.com/vmware/rbvmomi.git,33.0,677,76,24,29,27,454,295,168,42,Ruby,2019,SE
openbadges-backpack,git://github.com/mozilla/openbadges-backpack.git,45.0,2290,667,9,82,159,449,873,279,135,JavaScript,2019,SE
Flexget,git://github.com/Flexget/Flexget.git,245.0,14047,1087,1,1413,71,456,1092,434,101,Python,2019,SE
shogun,git://github.com/shogun-toolbox/shogun.git,196.0,17334,855,10,52,536,455,2564,959,220,C++,2019,SE
lila,git://github.com/ornicar/lila.git,120.0,35115,3443,2,4,542,408,6161,917,223,Scala,2019,SE
riak-ruby-client,git://github.com/basho/riak-ruby-client.git,58.0,2361,102,5,53,11,266,237,92,91,Ruby,2017,SE
Chipmunk2D,git://github.com/slembcke/Chipmunk2D.git,48.0,1452,78,0,18,14,438,1379,260,105,C,2019,SE
http,git://github.com/httprb/http.git,62.0,312,198,0,89,59,428,2552,223,50,Ruby,2019,SE
travis-cookbooks,git://github.com/travis-ci/travis-cookbooks.git,131.0,4324,174,0,76,15,445,652,264,58,Ruby,2019,SE
mongoid-history,git://github.com/mongoid/mongoid-history.git,44.0,402,79,2,43,30,457,366,124,17,Ruby,2019,SE
sbt-assembly,git://github.com/sbt/sbt-assembly.git,62.0,528,208,8,45,63,445,1578,182,64,Scala,2019,SE
three.dart,git://github.com/threeDart/three.dart.git,31.0,478,64,0,1,23,162,335,122,32,Dart,2015,SE
rq-dashboard,git://github.com/eoranged/rq-dashboard.git,44.0,425,130,9,22,20,411,1015,213,39,JavaScript,2019,SE
omnibus,git://github.com/chef/omnibus.git,112.0,2611,163,7,102,25,409,1066,254,115,Ruby,2019,SE
logo.js,git://github.com/voodootikigod/logo.js.git,61.0,211,10,0,0,7,194,781,158,23,PostScript,2015,SE
percol,git://github.com/mooz/percol.git,39.0,409,28,1,8,33,458,2846,141,91,Python,2019,SE
mongrel2,git://github.com/mongrel2/mongrel2.git,53.0,1846,105,10,18,49,447,1280,185,71,C,2019,SE
jugglingdb,git://github.com/1602/jugglingdb.git,86.0,1028,201,0,61,66,428,1996,268,99,JavaScript,2019,SE
