Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
moonscript,git://github.com/leafo/moonscript.git,14.0,738,184,9,15,149,447,2255,159,87,Lua,2019,SE
RosYama.2,git://github.com/RosYama/RosYama.2.git,9.0,632,9,0,0,16,198,104,41,12,HTML,2015,SE
api,git://github.com/nodejs-es/api.git,10.0,192,4,0,1,33,59,27,7,2,JavaScript,2012,SE
EBBlib,git://github.com/SESA/EBBlib.git,9.0,435,3,0,0,9,48,11,6,12,C,2012,SE
ConsoleBundle,git://github.com/CoreSphere/ConsoleBundle.git,14.0,212,26,0,6,17,342,139,60,22,PHP,2017,SE
jmpress.js,git://github.com/jmpressjs/jmpress.js.git,9.0,500,117,0,6,45,223,1535,265,77,JavaScript,2016,SE
pymeshio,git://github.com/ousttrue/pymeshio.git,9.0,331,12,0,2,13,328,68,21,15,Python,2018,SE
jaws,git://github.com/jaws-project/jaws.git,11.0,10721,155,0,0,23,422,32,15,20,PHP,2019,SE
gift,git://github.com/sentientwaffle/gift.git,10.0,68,9,0,5,7,86,80,83,4,CoffeeScript,2013,SE
pydpiper,git://github.com/Mouse-Imaging-Centre/pydpiper.git,10.0,1626,291,25,38,136,446,20,8,13,Python,2019,SE
node-ftp,git://github.com/mscdex/node-ftp.git,13.0,186,93,0,27,108,238,914,201,38,JavaScript,2015,SE
BKCommonLib,git://github.com/bergerkiller/BKCommonLib.git,8.0,632,9,0,0,18,309,36,46,25,Java,2018,SE
SQLBuilder,git://github.com/c9s/SQLBuilder.git,9.0,1030,48,2,54,26,411,119,17,9,PHP,2019,SE
FacebookIrcGateway,git://github.com/shunirr/FacebookIrcGateway.git,9.0,306,52,0,1,30,287,60,6,18,Ruby,2016,SE
customizer,git://github.com/kamilion/customizer.git,14.0,804,155,4,13,24,428,224,82,32,Python,2019,SE
neoid,git://github.com/neoid-gem/neoid.git,10.0,119,19,0,11,8,126,174,37,6,Ruby,2014,SE
FFWD,git://github.com/fehaar/FFWD.git,12.0,1415,45,0,0,32,87,134,38,13,C#,2013,SE
python4astronomers,git://github.com/python4astronomers/python4astronomers.git,11.0,239,4,0,0,12,459,67,25,12,Python,2019,SE
Minechem,git://github.com/perky/Minechem.git,11.0,273,95,0,8,21,56,23,10,10,Java,2013,SE
WebViewer,git://github.com/OpenWebGlobe/WebViewer.git,13.0,939,7,0,0,9,242,143,73,38,JavaScript,2015,SE
imgo,git://github.com/imgo/imgo.git,15.0,64,21,0,0,34,445,322,39,20,Shell,2019,SE
IXP-Manager,git://github.com/inex/IXP-Manager.git,17.0,5570,409,29,100,33,447,196,117,41,PHP,2019,SE
json-mode,git://github.com/joshwnj/json-mode.git,22.0,77,20,0,5,15,456,236,54,14,Emacs Lisp,2019,SE
pattern,git://github.com/clips/pattern.git,27.0,1433,71,0,1,107,380,7249,1434,568,Python,2018,SE
Orebfuscator,git://github.com/lishid/Orebfuscator.git,16.0,236,145,28,28,47,377,83,84,19,Java,2018,SE
buddycloud-server-java,git://github.com/buddycloud/buddycloud-server-java.git,17.0,1503,113,5,39,50,247,65,41,24,Java,2016,SE
moodle-mod_choicegroup,git://github.com/ndunand/moodle-mod_choicegroup.git,26.0,245,57,16,16,15,450,26,43,15,PHP,2019,SE
MassiveUnit,git://github.com/massiveinteractive/MassiveUnit.git,21.0,357,91,1,50,20,470,162,49,87,Haxe,2019,SE
HSBencher,git://github.com/iu-parfunc/HSBencher.git,15.0,764,37,0,11,51,295,11,8,11,Haskell,2017,SE
amitools,git://github.com/cnvogelg/amitools.git,19.0,1068,66,0,4,13,426,128,38,26,Python,2019,SE
zaw,git://github.com/zsh-users/zaw.git,29.0,301,29,0,0,10,387,467,68,28,Shell,2018,SE
cabal-dev,git://github.com/creswick/cabal-dev.git,23.0,241,34,0,0,47,213,150,27,12,Haskell,2015,SE
jsonform,git://github.com/jsonform/jsonform.git,26.0,372,163,8,8,33,428,1903,433,120,JavaScript,2019,SE
jibbr,git://github.com/Code52/jibbr.git,15.0,348,10,0,0,20,1,68,29,7,C#,2012,SE
storm-cassandra,git://github.com/hmsonline/storm-cassandra.git,23.0,256,14,0,10,15,124,183,91,31,Java,2014,SE
node-dynamodb,git://github.com/totemstech/node-dynamodb.git,18.0,168,18,0,1,21,199,204,51,8,JavaScript,2015,SE
KeyValueStore,git://github.com/doctrine/KeyValueStore.git,26.0,244,18,2,4,11,409,185,48,19,PHP,2019,SE
libthumbor,git://github.com/thumbor/libthumbor.git,16.0,126,9,5,18,6,455,53,33,22,Python,2019,SE
shellshape,git://github.com/timbertson/shellshape.git,18.0,357,130,0,23,58,355,412,43,25,TypeScript,2018,SE
PyHamcrest,git://github.com/hamcrest/PyHamcrest.git,25.0,492,29,3,17,6,467,394,67,19,Python,2019,SE
Products.CMFPlone,git://github.com/plone/Products.CMFPlone.git,176.0,4626,1320,0,194,676,429,138,157,194,Python,2019,SE
transifex-client,git://github.com/transifex/transifex-client.git,40.0,668,96,14,36,44,402,110,68,44,Python,2019,SE
DoctrineMongoODMModule,git://github.com/doctrine/DoctrineMongoODMModule.git,35.0,307,71,9,17,13,414,80,83,20,PHP,2019,SE
page-object,git://github.com/cheezy/page-object.git,65.0,1325,319,0,85,25,449,629,222,82,Ruby,2019,SE
rabbitmq-c,git://github.com/alanxz/rabbitmq-c.git,43.0,887,281,12,20,66,445,1167,524,120,C,2019,SE
bigbluebutton,git://github.com/mconf/bigbluebutton.git,85.0,7987,219,0,5,81,192,36,32,19,Java,2014,SE
diazo,git://github.com/plone/diazo.git,47.0,920,9,0,42,19,429,40,27,168,Python,2019,SE
KnpGaufretteBundle,git://github.com/KnpLabs/KnpGaufretteBundle.git,63.0,287,85,10,13,25,450,586,131,35,PHP,2019,SE
conductor,git://github.com/aeolusproject/conductor.git,54.0,3851,49,0,143,94,78,33,27,22,Ruby,2013,SE
SublimeGDB,git://github.com/quarnster/SublimeGDB.git,34.0,200,61,0,0,14,413,332,93,27,Python,2019,SE
g2o,git://github.com/RainerKuemmerle/g2o.git,61.0,1057,169,1,3,138,412,1349,746,116,C++,2019,SE
pydocstyle,git://github.com/PyCQA/pydocstyle.git,38.0,655,156,6,24,45,411,594,128,24,Python,2019,SE
kumascript,git://github.com/mdn/kumascript.git,61.0,2524,61,0,0,70,411,115,182,21,HTML,2019,SE
muffin,git://github.com/linuxmint/muffin.git,36.0,1093,129,3,83,56,414,129,69,34,C,2019,SE
puppet-rvm,git://github.com/maestrodev/puppet-rvm.git,67.0,132,51,0,53,29,94,33,92,6,Ruby,2013,SE
Starling-Framework,git://github.com/Gamua/Starling-Framework.git,44.0,2162,763,9,22,62,438,2247,863,313,ActionScript,2019,SE
powder,git://github.com/powder-rb/powder.git,56.0,233,41,0,22,12,349,1305,75,19,Ruby,2017,SE
syntaxhighlighter,git://github.com/syntaxhighlighter/syntaxhighlighter.git,34.0,376,152,4,6,187,329,5131,1372,280,JavaScript,2017,SE
XMPPFramework,git://github.com/robbiehanson/XMPPFramework.git,57.0,1376,458,3,18,459,453,5742,2099,398,Objective-C,2019,SE
