Project Name,git_url,Developers,Commit #,Closed Issues,Releases,Tags,Open Issues,Duration,Stars,Forks,Watchers,Language,Latest commit year,Type
radical-pilot,git://github.com/radical-cybertools/radical.pilot.git,17.0,6905,1300,1,180,142,334,32,13,16,Python,2019,MoISSI
SCIRun,git://github.com/SCIInstitute/SCIRun.git,18.0,10119,1274,43,86,338,407,59,51,17,C++,2019,MoISSI
changa,git://github.com/N-BodyShop/changa.git,18.0,2716,15,0,9,11,247,23,16,15,C++,2019,MoISSI
ABINIT,git://github.com/abinit/abinit.git,19.0,6793,11,3,16,11,82,97,41,14,Fortran,2018,MoISSI
APBS,git://github.com/Electrostatics/apbs-pdb2pqr.git,19.0,6711,298,7,8,215,310,84,57,25,Python,2019,MoISSI
BLIS,git://github.com/flame/blis.git,20.0,1807,172,0,31,60,306,616,134,62,C,2019,MoISSI
cyclus,git://github.com/cyclus/cyclus.git,20.0,6809,557,40,48,95,409,42,51,14,C++,2019,MoISSI
mast,git://github.com/uw-cmg/MAST.git,22.0,5050,388,13,69,83,251,10,5,10,Python,2018,MoISSI
keplerproject,git://github.com/keplerproject/luafilesystem.git,22.0,330,53,0,18,25,532,519,197,61,C,2019,MoISSI
PLUMED,git://github.com/plumed/plumed2.git,23.0,9705,304,28,61,53,343,130,138,37,C++,2019,MoISSI
clowder,git://github.com/ncsa/clowder.git,28.0,6942,6,17,38,6,180,22,9,8,JavaScript,2019,MoISSI
MOLCAS,https://gitlab.com/Molcas/OpenMolcas,29.0,1874,110,0,4,63,132,49,0,0,Fortran,2019,MoISSI
NWChem,git://github.com/nwchemgit/nwchem.git,29.0,27012,99,6,8,27,106,142,77,38,Fortran,2019,MoISSI
hubzero,git://github.com/hubzero/hubzero-cms.git,29.0,21394,22,9,121,26,314,33,44,15,PHP,2019,MoISSI
hydroshare,git://github.com/hydroshare/hydroshare.git,30.0,12151,1794,78,82,435,270,95,20,45,Python,2019,MoISSI
MADNESS,git://github.com/m-a-d-n-e-s-s/madness.git,31.0,5460,128,1,3,58,289,88,41,31,C++,2019,MoISSI
metpy,git://github.com/Unidata/MetPy.git,33.0,2658,439,22,24,173,458,506,222,57,Python,2019,MoISSI
Luigi ,git://github.com/spotify/luigi.git,35.0,3854,756,43,52,42,376,12593,2062,505,Python,2019,MoISSI
HOOMD-blue,https://bitbucket.org/glotzer/hoomd-blue,36.0,11492,381,0,68,61,618,65,26,12,C++,2019,MoISSI
pyscf,git://github.com/openforcefield/openforcefield.git,36.0,2683,152,14,15,158,139,72,21,23,Jupyter Notebook,2019,MoISSI
irods,git://github.com/irods/irods.git,36.0,6441,3499,19,38,643,314,281,93,47,C++,2019,MoISSI
OpenMM,git://github.com/pandegroup/openmm.git,38.0,6241,871,18,27,322,341,459,244,72,C++,2019,MoISSI
cctools,git://github.com/cooperative-computing-lab/cctools.git,43.0,9482,702,18,187,57,351,92,86,19,C,2019,MoISSI
RMG-Py,git://github.com/ReactionMechanismGenerator/RMG-Py.git,43.0,9014,572,20,23,283,529,150,130,52,Python,2019,MoISSI
mdtraj,git://github.com/mdtraj/mdtraj.git,45.0,3111,738,18,23,31,369,253,164,45,C,2019,MoISSI
LIBMESH,git://github.com/libMesh/libmesh.git,56.0,18808,399,15,68,160,376,360,196,56,C,2019,MoISSI
LAMMPS,git://github.com/lammps/lammps.git,61.0,18907,384,43,117,59,329,660,780,101,C++,2019,MoISSI
mdanalysis,git://github.com/MDAnalysis/mdanalysis.git,71.0,5473,1023,15,50,206,243,360,199,37,Python,2019,MoISSI
Psi4,git://github.com/psi4/psi4.git,79.0,13806,598,6,17,119,348,385,247,60,C++,2019,MoISSI
yt,git://github.com/yt-project/yt.git,93.0,25080,1467,0,39,186,137,212,144,23,Python,2019,MoISSI
pymatgen,git://github.com/materialsproject/pymatgen.git,107.0,18253,434,167,265,85,423,498,434,117,Python,2019,MoISSI
dealii,git://github.com/dealii/dealii.git,120.0,46370,1613,14,31,389,281,558,426,75,C++,2019,MoISSI
OpenMPI,git://github.com/open-mpi/ompi.git,147.0,30214,1529,19,134,410,272,922,491,126,C,2019,MoISSI
TRILINOS,git://github.com/trilinos/Trilinos.git,179.0,86574,2188,1,146,1047,211,470,286,112,C++,2019,MoISSI
Use Galaxy,git://github.com/galaxyproject/galaxy.git,188.0,43627,1877,0,55,1170,249,659,590,66,Python,2019,MoISSI
elasticsearch,git://github.com/elastic/elasticsearch.git,1050.0,49514,13546,14,263,1998,512,45843,15490,2798,Java,2019,MoISSI
Adauth,git://github.com/Arcath/Adauth.git,12.0,175,35,4,17,16,225,183,29,11,Ruby,2015,SE
aura-bot,git://github.com/Josko/aura-bot.git,11.0,675,44,1,1,17,401,56,30,12,C,2018,SE
metriks,git://github.com/eric/metriks.git,14.0,189,11,0,29,5,273,483,50,12,Ruby,2017,SE
SafariTabSwitching,git://github.com/rs/SafariTabSwitching.git,9.0,44,21,5,11,21,220,490,32,32,Objective-C,2015,SE
bubbletree,git://github.com/okfn/bubbletree.git,12.0,185,19,0,2,24,317,152,73,35,JavaScript,2017,SE
shelby_gt,git://github.com/ShelbyTV/shelby_gt.git,13.0,3507,170,0,1,23,115,2,0,2,Ruby,2014,SE
bbqsql,git://github.com/Neohapsis/bbqsql.git,9.0,261,40,0,2,11,412,435,146,64,Python,2019,SE
AppChan,git://github.com/zixaphir/AppChan.git,12.0,831,127,0,0,17,41,15,2,2,,2012,SE
countrycode,git://github.com/vincentarelbundock/countrycode.git,12.0,263,130,1,5,29,433,182,52,10,R,2019,SE
nabu,git://github.com/nabu-catalog/nabu.git,10.0,1809,545,0,1,54,441,13,7,9,Ruby,2019,SE
train,git://github.com/remobjects/train.git,10.0,381,25,0,3,16,407,29,11,17,JavaScript,2019,SE
growl-for-linux,git://github.com/mattn/growl-for-linux.git,13.0,441,33,1,19,17,288,213,23,19,C,2016,SE
EMMA,git://github.com/domaubert/EMMA.git,9.0,777,30,0,1,14,328,2,0,3,C,2017,SE
apt-offline,git://github.com/rickysarraf/apt-offline.git,13.0,1290,70,5,50,20,438,76,24,11,Python,2019,SE
RosYama.2,git://github.com/RosYama/RosYama.2.git,9.0,632,9,0,0,16,198,104,41,12,HTML,2015,SE
powerup,git://github.com/chucknorris/powerup.git,10.0,46,4,0,0,10,258,26,26,9,C#,2017,SE
ginkgo,git://github.com/progrium/ginkgo.git,14.0,263,35,0,3,11,84,328,51,15,Python,2012,SE
Master,git://github.com/TeamMentor/Master.git,12.0,1155,543,9,17,395,237,15,17,10,JavaScript,2016,SE
Template-Flute,git://github.com/racke/Template-Flute.git,13.0,1277,37,0,118,32,459,9,11,3,Perl,2019,SE
telobike,git://github.com/eladb/telobike.git,8.0,433,71,0,1,15,188,4,0,4,HTML,2014,SE
purjo,git://github.com/datasektionen/purjo.git,16.0,837,27,0,0,38,256,1,0,49,Ruby,2016,SE
geoserver-manager,git://github.com/geosolutions-it/geoserver-manager.git,29.0,293,77,0,17,45,448,132,139,44,Java,2019,SE
BreadBoard,git://github.com/stevan/BreadBoard.git,23.0,363,9,0,17,9,470,24,24,7,Perl,2019,SE
SiriProxy,git://github.com/plamoni/SiriProxy.git,26.0,196,493,0,5,20,96,2153,376,142,Ruby,2013,SE
tiled,git://github.com/HaxePunk/tiled.git,18.0,83,9,0,1,11,364,51,22,10,Haxe,2018,SE
redaxo4,git://github.com/redaxo/redaxo4.git,27.0,2813,273,5,29,37,443,45,29,15,PHP,2019,SE
confuse,git://github.com/sampsyo/confuse.git,17.0,253,15,0,6,16,411,148,29,12,Python,2019,SE
popup-el,git://github.com/auto-complete/popup-el.git,16.0,154,29,0,5,32,280,304,76,27,Emacs Lisp,2016,SE
supply_drop,git://github.com/pitluga/supply_drop.git,24.0,169,27,0,23,7,225,244,34,14,Ruby,2015,SE
UML-Designer,git://github.com/ObeoNetwork/UML-Designer.git,22.0,1543,616,11,31,207,455,251,114,35,Java,2019,SE
monkey,git://github.com/monkey/monkey.git,23.0,3506,164,1,54,52,421,481,139,38,C,2019,SE
fb-contrib,git://github.com/mebigfatguy/fb-contrib.git,23.0,3594,219,0,45,35,438,106,34,18,Java,2019,SE
snpr,git://github.com/openSNP/snpr.git,18.0,2143,128,0,5,27,443,143,41,21,HTML,2019,SE
flowWorkspace,git://github.com/RGLab/flowWorkspace.git,20.0,3057,257,2,2,32,409,28,13,11,R,2019,SE
Jamstash,git://github.com/tsquillario/Jamstash.git,20.0,456,171,0,1,31,435,233,76,29,JavaScript,2019,SE
chai-jquery,git://github.com/chaijs/chai-jquery.git,19.0,91,30,2,11,7,351,360,75,18,JavaScript,2018,SE
semver,git://github.com/semver/semver.git,22.0,108,321,0,4,81,446,4552,508,200,,2019,SE
luerl,git://github.com/rvirding/luerl.git,19.0,339,51,0,4,19,409,717,110,68,Erlang,2019,SE
klaus,git://github.com/jonashaag/klaus.git,24.0,514,122,0,33,30,445,546,89,31,Python,2019,SE
vermont,git://github.com/tumi8/vermont.git,25.0,1273,20,0,2,13,459,46,18,17,C++,2019,SE
reel,git://github.com/celluloid/reel.git,39.0,603,71,3,25,37,340,615,86,28,Ruby,2018,SE
zpanelx,git://github.com/zpanel/zpanelx.git,49.0,1742,55,3,15,49,175,363,283,68,PHP,2014,SE
ensime-sublime,git://github.com/ensime/ensime-sublime.git,31.0,409,62,13,14,21,316,170,69,18,Python,2017,SE
puppet-rvm,git://github.com/maestrodev/puppet-rvm.git,67.0,132,51,0,53,29,94,33,92,6,Ruby,2013,SE
dbot,git://github.com/reality/dbot.git,39.0,2974,364,0,5,55,435,60,33,8,JavaScript,2019,SE
androidannotations,git://github.com/androidannotations/androidannotations.git,79.0,2908,1576,0,32,54,413,10957,2450,689,Java,2019,SE
synfig,git://github.com/synfig/synfig.git,57.0,9546,328,10,87,301,448,635,135,48,C++,2019,SE
erica,git://github.com/benoitc/erica.git,31.0,983,45,2,8,33,326,271,33,24,JavaScript,2017,SE
scikit-image,git://github.com/scikit-image/scikit-image.git,316.0,11776,1190,3,65,413,439,3386,1447,191,Python,2019,SE
assetic,git://github.com/kriswallsmith/assetic.git,129.0,1153,215,4,26,220,304,3806,572,137,PHP,2016,SE
games,git://github.com/leereilly/games.git,111.0,648,75,0,0,119,345,13743,1908,834,,2018,SE
nodeclub,git://github.com/cnodejs/nodeclub.git,89.0,1968,385,0,5,128,409,8648,3180,627,JavaScript,2019,SE
Eto,git://github.com/picoe/Eto.git,42.0,4630,700,11,21,240,446,2355,236,141,C#,2019,SE
android-async-http,git://github.com/loopj/android-async-http.git,101.0,889,946,2,13,108,460,10521,4269,808,Java,2019,SE
scikit-rf,git://github.com/scikit-rf/scikit-rf.git,55.0,2312,80,1,12,35,413,226,107,57,Python,2019,SE
artifactory-plugin,git://github.com/jenkinsci/artifactory-plugin.git,69.0,1821,0,0,101,0,470,79,235,146,Java,2019,SE
pkg,git://github.com/freebsd/pkg.git,99.0,7953,972,5,148,286,455,559,188,66,C,2019,SE
csslint,git://github.com/CSSLint/csslint.git,60.0,614,366,26,28,206,443,4485,528,160,JavaScript,2019,SE
profanity,git://github.com/boothj5/profanity.git,71.0,5592,870,4,43,87,411,846,113,60,C,2019,SE
